,Intensity
2.7301193,0.008073617
2.7610465,0.084056248
2.7921478,0.12865254
2.8234234,-0.11696104
2.8548732,0.31192139
2.8864971,0.034907675
2.9182952,-0.15584532
2.9502676,0.51613299
2.9824141,0.042999471
3.0147348,0.28357765
3.0472296,0.49276949
3.0798987,0.20782989
3.112742,0.46405296
3.1457594,0.23398774
3.1789511,0.42743813
3.2123169,0.36205121
3.2458569,0.43782696
3.2795711,0.47437324
3.3134595,0.38541552
3.3475221,0.44546363
3.3817589,0.72510578
3.4161698,0.52630277
3.450755,0.81376048
3.4855143,0.52081224
3.5204478,0.83177177
3.5555556,0.52310967
3.5908375,0.63012006
3.6262936,0.61946959
3.6619238,0.61664847
3.6977283,0.65302924
3.733707,0.46978838
3.7698598,0.75712196
3.8061868,0.56601038
3.8426881,0.68861049
3.8793635,0.68570662
3.9162131,0.58082817
3.9532369,0.64064181
3.9904348,0.54357892
4.027807,0.60336497
4.0653534,0.52980391
4.1030739,0.37779768
4.1409686,0.46107177
4.1790376,0.33256737
4.2172807,0.22757858
4.255698,0.39708581
4.2942895,0.17442238
4.3330551,0.22625497
4.371995,0.16826984
4.411109,0.000467002
4.4503973,0.044415075
4.4898597,0.033447396
4.5294963,0.14795612
4.5693071,0.066372622
4.6092921,-0.077969767
4.6494513,-0.081149476
4.6897847,-0.029441017
4.7302923,-0.048334585
4.770974,-0.020183121
4.8118299,-0.13322192
4.8528601,-0.018823529
4.8940644,-0.043948135
4.9354429,-0.037706934
4.9769956,-0.05500189
5.0187225,0.006127784
5.0606235,-0.03471007
5.1026988,-0.1461429
5.1449482,0.056143011
5.1873719,0.030971201
5.2299697,0.13128284
5.2727417,-0.019392651
5.3156879,0.06521923
5.3588083,0.11845182
5.4021029,-0.19694979
5.4455717,0.12293598
5.4892146,0.027128728
5.5330318,0.033275518
5.5770231,0.235494
5.6211886,-0.079941329
5.6655283,0.30265582
5.7100422,0.20681485
5.7547303,0.063908315
5.7995926,0.22687739
5.8446291,0.17023188
5.8898397,0.15279531
5.9352245,0.23731278
5.9807836,0.21201958
6.0265168,0.16319023
6.0724242,0.20062865
6.1185058,0.29296228
6.1647616,0.10293623
6.2111916,0.28937402
6.2577957,0.16207958
6.3045741,0.27791565
6.3515266,0.22119596
6.3986533,0.47819501
6.4459543,0.12342262
6.4934294,0.26276113
6.5410787,0.29228897
6.5889021,0.15710419
6.6368998,0.2415205
6.6850717,0.28671439
6.7334177,0.22209761
6.781938,0.3692388
6.8306324,-0.016960095
6.879501,0.32624603
6.9285438,0.29297483
6.9777608,0.071461588
7.027152,0.41464749
7.0767174,0.16174821
7.1264569,0.30884219
7.1763707,0.048086286
7.2264586,0.31281384
7.2767207,0.27949543
7.327157,0.057934982
7.3777675,0.36185799
7.4285522,0.24224484
7.4795111,0.067722985
7.5306442,0.1912336
7.5819514,0.23630611
7.6334329,0.14019539
7.6850885,0.21662696
7.7369183,0.026385113
7.7889223,0.29888162
7.8411005,0.10862629
7.8934529,0.11444264
7.9459795,0.10456598
7.9986802,0.071153161
8.0515552,0.022047325
8.1046043,0.074895529
8.1578277,0.10420758
8.2112252,0.039395235
8.2647969,0.092223208
8.3185428,-0.074563405
8.3724629,0.033153042
8.4265572,-0.023843137
8.4808256,-0.055361872
8.5352683,-0.01629284
8.5898851,-0.05565565
8.6446761,-0.040116969
8.6996413,-0.10301013
8.7547808,-0.040413562
8.8100943,-0.009190014
8.8655821,-0.22110419
8.9212441,0.068941949
8.9770803,-0.19787513
9.0330906,-0.198026
9.0892751,0.052803042
9.1456339,-0.11989779
9.2021668,0.021126392
9.2588739,-0.088830284
9.3157552,-0.17525802
9.3728107,-0.057764652
9.4300403,-0.18340901
9.4874442,-0.034544033
9.5450222,0.012359689
9.6027745,-0.042697841
9.6607009,0.035577492
9.7188015,0.043264121
9.7770763,0.019577732
9.8355253,-0.004109126
9.8941485,0.11338002
9.9529458,-0.035797976
10.011917,0.097376503
10.071063,0.050158356
10.130383,-0.02843281
10.189877,0.14395595
10.249545,0.057520707
10.309388,0.096575193
10.369405,0.12778607
10.429596,-0.044925086
10.489961,0.21373584
10.5505,0.10376884
10.611213,0.13497784
10.672101,0.17402951
10.733163,0.017002279
10.794399,0.16585693
10.855809,0.13431896
10.917393,0.2047413
10.979152,0.22810435
11.041085,0.06323164
11.103192,0.30620159
11.165473,0.023680884
11.227928,0.30586559
11.290558,0.031187074
11.353361,0.28199829
11.416339,0.187711
11.479491,0.31303108
11.542818,0.10109579
11.606318,0.41465022
11.669993,0.030164973
11.733841,-0.001379568
11.797864,0.32785973
11.862062,-0.072313196
11.926433,0.18633693
11.990979,0.30381012
12.055698,0.19383186
12.120592,-0.20634295
12.185661,0.43661903
12.250903,-0.081203773
12.316319,0.091169032
12.38191,0.20863941
12.447675,0.10650147
12.513614,-0.034852626
12.579727,0.15320458
12.646015,-0.074424966
12.712477,0.20774894
12.779112,-0.18458742
12.845923,0.15248751
12.912907,-0.012398807
12.980065,-0.08316795
13.047398,0.073513419
13.114905,-0.099217447
13.182586,0.049619845
13.250441,0.002378237
13.31847,-0.037020703
13.386674,-0.013675014
13.455051,-0.029545481
13.523603,-0.021887005
13.592329,-0.045601547
13.66123,-0.014414598
13.730304,-0.077345765
13.799553,0.14207554
13.868976,-0.19536637
13.938573,-0.007318552
14.008344,-0.03103591
14.07829,-0.18808707
14.148409,0.1176064
14.218703,-0.078661387
14.289171,-0.031792386
14.359813,0.093507518
14.43063,-0.13413422
14.50162,0.1088118
14.572785,-0.12667402
14.644124,0.061369109
14.715637,0.061176471
14.787324,-0.10797089
14.859186,0.17777292
14.931221,-0.069827394
15.003431,0.0198164
15.075815,0.10160626
15.148374,-0.098967604
15.221106,0.053388912
15.294013,0.017499342
15.367094,-0.065459843
15.440349,0.008432924
15.513778,0.082314899
15.587381,-0.10263745
15.661159,0.073183728
15.735111,-0.056888241
15.809237,0.040479977
15.883537,0.09077858
15.958011,-0.023639491
16.03266,0.073696352
16.107482,0.069060618
16.182479,0.048727817
16.25765,0.09897246
16.332996,-0.023342709
16.408515,-0.004492199
16.484209,0.084935753
16.560077,0.017490169
16.636119,0.04415144
16.712335,-0.031158866
16.788725,0.08175533
16.86529,-0.11906676
16.942029,-0.068919242
17.018942,0.091021402
17.096029,-0.14904875
17.17329,-0.004815962
17.250726,-0.001770439
17.328335,-0.092853356
17.406119,-0.081986281
17.484077,-0.055443723
17.56221,-0.060284506
17.640516,-0.065136081
17.718997,0.25157018
17.797652,0.1368931
17.876481,-0.43269674
17.955484,0.72319283
18.034662,-0.18367349
18.114013,-0.078785892
18.193539,0.22216934
18.273239,0.013309861
18.353113,-0.172031
18.433162,0.042617347
18.513384,0.14745098
18.593781,0.07509525
18.674352,-0.16983032
18.755097,0.46365465
18.836016,-0.23621452
18.91711,-0.11257511
18.998377,0.34829838
19.079819,-0.35947641
19.161435,-0.008448484
19.243226,-0.30057864
19.32519,-0.26331785
19.407329,-0.22607788
19.489642,-0.12611364
19.572129,-0.22224866
19.65479,-0.5301692
19.737625,-0.014581148
19.820635,-0.47156294
19.903819,-0.24621262
19.987177,-0.25617723
20.070709,-0.42302542
20.154415,0.11598793
20.238296,0.43537261
20.32235,1.0998345
20.406579,0.40741284
20.490982,0.75810761
20.57556,16.708782
20.660311,28.57316
20.745237,13.763008
20.830337,2.3018549
20.915611,1.5387201
21.001059,1.5677213
21.086681,0.89866243
21.172478,0.66879845
21.258449,1.0977372
21.344594,0.77371392
21.430913,0.99868944
21.517406,0.92560492
21.604074,0.78191134
21.690915,0.62251067
21.777931,0.8474029
21.865121,0.57815666
21.952486,0.27751705
22.040024,0.24352328
22.127737,0.12323418
22.215624,0.20684583
22.303685,0.000240572
22.39192,-0.19854237
22.480329,0.073242105
22.568913,-0.047151107
22.657671,-0.16756514
22.746603,0.088470588
22.835709,-0.13874104
22.924989,-0.31128021
23.014444,-0.31149988
23.104073,-0.60214515
23.193876,-0.75968659
23.283853,-0.97235951
23.374004,-0.98134037
23.46433,-0.97486447
23.554829,-1.3764612
23.645503,-1.3155424
23.736351,-1.6156374
23.827373,-1.6885109
23.91857,-1.6674963
24.009941,-2.0780838
24.101485,-1.8536066
24.193204,-2.1156335
24.285098,-2.3386742
24.377165,-2.2560621
24.469407,-2.7932873
24.561822,-2.5385852
24.654412,-2.7625439
24.747176,-3.1043793
24.840115,-2.8503657
24.933227,-3.4044247
25.026514,-3.2057721
25.119975,-3.4779373
25.21361,-3.29543
25.307419,-2.9170738
25.401403,-1.9271824
25.49556,3.5409109
25.589892,20.444069
25.684398,24.531311
25.779078,6.822245
25.873933,43.51295
25.968961,86.14068
26.064164,87.638768
26.159541,87.505255
26.255092,86.100924
26.350818,79.480677
26.446717,65.848436
26.542791,52.615965
26.639039,61.477383
26.735461,70.667983
26.832057,71.152471
26.928828,71.668102
27.025772,72.756052
27.122891,69.106518
27.220184,67.1195
27.317652,62.936173
27.415293,60.00752
27.513109,55.949224
27.611098,50.275013
27.709262,47.165279
27.807601,43.31806
27.906113,37.11767
28.0048,33.505286
28.10366,31.727967
28.202695,28.02885
28.301904,25.74911
28.401288,24.276985
28.500845,23.769336
28.600577,22.681065
28.700483,21.00433
28.800563,20.346972
28.900817,19.163895
29.001246,16.474706
29.101848,15.346072
29.202625,13.660346
29.303576,12.052822
29.404701,10.523499
29.506001,10.084143
29.607474,10.287695
29.709122,8.200821
29.810944,7.2431294
29.91294,6.8499141
30.01511,5.9623517
30.117455,5.7098539
30.219974,4.6728129
30.322666,4.7414247
30.425534,3.8843168
30.528575,3.7642343
30.63179,4.2870595
30.73518,3.6018121
30.838744,3.8653547
30.942482,2.2933738
31.046394,2.0937123
31.15048,1.7291155
31.254741,1.5682107
31.359176,1.6423705
31.463785,0.93983016
31.568568,1.1233349
31.673525,1.0791591
31.778657,0.36024394
31.883963,1.0999228
31.989442,1.823686
32.095097,1.4178078
32.200925,0.96464129
32.306927,1.350461
32.413104,1.4301688
32.519455,0.85082353
32.62598,1.048141
32.732679,0.67301402
32.839553,0.10975641
32.9466,-0.85339658
33.053822,-1.2674253
33.161218,-1.2342906
33.268788,-1.1383062
33.376532,-1.261825
33.484451,-0.75778823
33.592544,0.75027477
33.700811,1.3564816
33.809252,2.8098519
33.917867,3.7064641
34.026657,4.9012201
34.13562,5.2882376
34.244758,5.5341833
34.35407,6.3292532
34.463556,5.085212
34.573217,3.8099029
34.683052,2.7778357
34.79306,2.3341084
34.903243,1.0747995
35.013601,0.090104959
35.124132,0.30551508
35.234838,0.089657275
35.345717,0.43860998
35.456771,0.55237319
35.567999,0.32898613
35.679402,0.60766448
35.790978,1.6707612
35.902729,1.6123939
36.014654,1.7972685
36.126753,0.93911041
36.239026,1.0300766
36.351474,0.54859839
36.464095,0.8672248
36.576891,0.18203428
36.689861,0.67341897
36.803005,0.45118279
36.916324,-0.092517383
37.029816,0.92467138
37.143483,0.33412163
37.257324,0.10446083
37.371339,0.7925517
37.485529,0.33564917
37.599892,0.46708655
37.71443,0.6064717
37.829142,0.079294808
37.944028,-0.4556206
38.059088,-0.112
38.174323,0.16683161
38.289731,-0.72287471
38.405314,-0.16935425
38.521071,-0.29809721
38.637002,-0.75616241
38.753108,-0.037667502
38.869387,-0.63673013
38.985841,-0.32589931
39.102469,-0.40713583
39.219271,-0.42553773
39.336248,-0.34188933
39.453398,-0.86991611
39.570723,-0.37040238
39.688222,-0.30217168
39.805895,-0.77502793
39.923742,-0.32230446
40.041764,-0.22243264
40.15996,-0.3107066
40.278329,-0.50085182
40.396873,-0.12620163
40.515592,-0.096559955
40.634484,-0.66290719
40.753551,0.010050781
40.872792,-0.11690172
40.992207,-0.36141176
41.111796,-0.21978288
41.231559,-0.84722632
41.351497,-1.326095
41.471608,-1.6328596
41.591894,-1.8381083
41.712355,-2.1457626
41.832989,-2.4852343
41.953797,-2.4016215
42.07478,-2.7576693
42.195937,-3.0984757
42.317268,-3.3534524
42.438773,-2.4480897
42.560453,2.7078085
42.682306,19.949536
42.804334,22.281015
42.926536,2.3140103
43.048912,40.864207
43.171463,77.272783
43.294187,78.355424
43.417086,78.441541
43.540159,73.61741
43.663406,69.122245
43.786828,48.422715
43.910423,23.197249
44.034193,19.218396
44.158137,19.176354
44.282255,15.486809
44.406547,14.675249
44.531014,15.831873
44.655654,16.093934
44.780469,16.237902
44.905458,16.530446
45.030621,12.900976
45.155959,11.953414
45.28147,32.479917
45.407156,50.370681
45.533016,20.880608
45.65905,1.2802867
45.785259,4.299128
45.911641,3.6704655
46.038198,1.9590052
46.164929,-0.27054703
46.291834,-0.19466178
46.418913,0.092543301
46.546167,-0.3579514
46.673595,-0.97359686
46.801196,-1.3308637
46.928972,-1.4846538
47.056923,-0.054575036
47.185047,0.23780392
47.313346,0.11485907
47.441819,0.21170653
47.570466,2.4420718
47.699287,3.441249
47.828282,-0.70448732
47.957452,-3.0382745
48.086795,-1.2307007
48.216313,-1.9484326
48.346006,-2.8149997
48.475872,-1.7362842
48.605912,12.558302
48.736127,21.880524
48.866516,8.8578318
48.997079,6.9647362
49.127816,16.765943
49.258728,23.93204
49.389813,26.149301
49.521073,29.292238
49.652507,49.007908
49.784115,60.261017
49.915898,40.173134
50.047854,23.536416
50.179985,22.86851
50.31229,19.887063
50.444769,14.317566
50.577423,11.163939
50.71025,12.355594
50.843252,17.578807
50.976428,12.2924
51.109778,7.2885305
51.243302,8.2142573
51.377001,7.5950706
51.510873,6.5133232
51.64492,4.0356819
51.779141,3.8562642
51.913536,4.359384
52.048106,2.6352373
52.182849,2.4171574
52.317767,1.7129875
52.452859,1.4325315
52.588125,0.73657365
52.723566,0.18981993
52.85918,0.051093814
52.994969,-0.11097723
53.130932,-0.73560889
53.267069,-0.82672274
53.40338,-0.98824034
53.539866,-0.99271072
53.676525,-1.0362123
53.813359,0.26164706
53.950367,0.11041406
54.08755,-0.095703773
54.224906,-0.058667221
54.362437,-0.22553511
54.500141,-0.29826822
54.63802,-1.6415724
54.776074,-1.9025066
54.914301,-1.9124432
55.052703,-1.8282451
55.191278,-0.9283435
55.330028,-1.3303856
55.468952,-2.1951557
55.608051,-0.24422234
55.747323,-0.62268365
55.88677,-0.8913239
56.026391,-0.76779016
56.166186,-0.80110203
56.306155,0.60874048
56.446298,-0.099046946
56.586616,-0.8617192
56.727108,-1.2949626
56.867774,-1.3203457
57.008614,-0.62414299
57.149629,-1.0887075
57.290817,-0.62776471
57.43218,-0.36536269
57.573717,0.63428897
57.715428,0.84177851
57.857313,0.61789025
57.999373,1.2332124
58.141607,1.887745
58.284014,1.091292
58.426597,0.45169643
58.569353,-0.55653183
58.712283,0.64699936
58.855388,0.44660373
58.998667,0.29326166
59.14212,0.31246336
59.285747,0.48067942
59.429548,0.68026277
59.573524,0.3621938
59.717674,1.2598059
59.861998,1.0280009
60.006496,1.4157985
60.151168,1.183983
60.296015,0.25412308
60.441036,1.7948461
60.58623,0.77870115
60.7316,-0.23744907
60.877143,-0.59478102
61.02286,-0.34819665
61.168752,0.78465697
61.314818,-0.25504368
61.461058,0.65034845
61.607472,0.91259807
61.754061,0.26503851
61.900823,1.8684541
62.04776,2.6248056
62.194871,3.1223283
62.342156,3.4316105
62.489616,16.72128
62.637249,35.822708
62.785057,12.916288
62.933039,0.072608188
63.081195,2.8210798
63.229525,3.1224873
63.37803,1.8317327
63.526708,2.7135218
63.675561,9.1953057
63.824588,5.6770843
63.97379,3.2804264
64.123165,6.193567
64.272715,9.9459181
64.422439,11.149244
64.572337,14.407467
64.722409,26.159803
64.872655,17.057231
65.023076,8.2134772
65.17367,9.3697184
65.324439,8.3141896
65.475383,5.627283
65.6265,12.791351
65.777791,40.14365
65.929257,24.923394
66.080897,3.6482314
66.232711,0.90639654
66.384699,3.0978898
66.536862,1.932515
66.689198,0.68086046
66.841709,2.989985
66.994394,2.1618493
67.147254,-0.1721739
67.300287,-0.09051612
67.453495,-0.56572634
67.606876,-0.83702025
67.760432,0.47599431
67.914162,4.7223369
68.068067,3.4549488
68.222145,-1.0595033
68.376398,-2.4523922
68.530825,-1.8576139
68.685426,-1.7334166
68.840201,-1.2248981
68.995151,-0.79480366
69.150274,-1.0941136
69.305572,-2.2561612
69.461044,-2.022123
69.616691,-1.7331755
69.772511,-1.9148089
69.928506,1.378075
70.084674,3.0788094
70.241017,-0.19299792
70.397535,-1.9667586
70.554226,-0.85423739
70.711092,0.17201669
70.868131,0.006121291
71.025345,0.38140974
71.182733,0.19984282
71.340296,0.18298917
71.498032,-0.21032769
71.655943,-0.28991168
71.814028,0.55600191
71.972287,1.2999621
72.13072,1.6674591
72.289327,4.0506497
72.448109,8.4260046
72.607065,11.930779
72.766195,12.666933
72.925499,11.003094
73.084977,8.962792
73.24463,7.2597524
73.404457,5.4077005
73.564458,3.9556561
73.724633,3.8918543
73.884982,2.8084521
74.045506,1.8897631
74.206203,1.8887286
74.367075,1.5582897
74.528121,1.5023679
74.689342,1.2503751
74.850736,0.74740934
75.012305,0.26798033
75.174048,0.51797047
75.335965,5.3562033
75.498056,5.1434631
75.660321,-0.33201483
75.822761,-0.97611282
75.985375,-0.9613799
76.148163,-0.93095332
76.311125,4.6210493
76.474261,17.404432
76.637572,7.5682138
76.801056,-0.7856438
76.964715,0.084035361
77.128548,0.29489838
77.292556,0.41949426
77.456737,11.453901
77.621093,13.084394
77.785623,3.0207772
77.950327,-1.5447935
78.115205,-0.31427835
78.280257,-0.13473623
78.445484,6.2408917
78.610885,13.471429
78.77646,5.2980521
78.942209,-0.89884686
79.108132,0.41798707
79.27423,0.79365191
79.440502,3.6791281
79.606947,18.321474
79.773568,11.881475
79.940362,2.6414831
80.10733,2.1779692
80.274473,2.7183842
80.44179,0.57645361
80.609281,8.3404128
80.776946,21.022026
80.944786,8.2369807
81.112799,-0.57158697
81.280987,-0.1801473
81.449349,-0.14164142
81.617885,-0.64430463
81.786596,-0.1665683
81.95548,-0.42607949
82.124539,-0.50519115
82.293772,-1.2352758
82.463179,-1.3222159
82.63276,-0.81307008
82.802516,0.50392622
82.972446,-0.34377599
83.142549,-1.7012747
83.312828,-0.99602101
83.48328,-0.51821088
83.653906,-0.4247071
83.824707,-0.48021554
83.995682,-1.3043441
84.166831,-1.257877
84.338154,-0.9212064
84.509651,-0.90609708
84.681323,-0.45960784
84.853169,-0.52138959
85.025189,-0.52046501
85.197383,0.20983255
85.369751,0.18715017
85.542294,0.47031137
85.71501,-0.046566208
85.887901,1.1698508
86.060966,1.6489741
86.234206,0.77903901
86.407619,1.6423985
86.581207,0.31748391
86.754969,0.72586388
86.928905,11.040087
87.103015,29.934664
87.277299,12.899791
87.451758,-0.42531768
87.626391,-0.032817847
87.801198,1.0733687
87.976179,4.9324577
88.151334,16.211116
88.326664,10.407382
88.502168,3.2153742
88.677845,3.9605826
88.853698,8.7841835
89.029724,9.8822555
89.205924,9.7175437
89.382299,7.6939695
89.558848,5.5291801
89.735571,5.0427832
89.912468,3.4112496
90.08954,3.8502654
90.266785,9.8108111
90.444205,7.4811219
90.621799,3.2376685
90.799567,1.1118233
90.97751,0.30358644
91.155626,7.8404088
91.333917,47.165428
91.512382,32.898251
91.691021,2.4192708
91.869834,-3.197003
92.048822,1.970998
92.227984,2.8566074
92.407319,10.542178
92.586829,7.3022196
92.766514,1.7720263
92.946372,-0.39349978
93.126405,-0.81788821
93.306612,9.8870963
93.486993,45.964591
93.667548,24.402831
93.848277,0.31554287
94.029181,-1.5521767
94.210259,2.2271238
94.391511,11.127954
94.572937,20.413059
94.754537,4.9451848
94.936312,-3.0639051
95.11826,-0.32793572
95.300383,0.29819096
95.48268,4.5007494
95.665152,7.4562103
95.847797,3.4077109
96.030617,-0.013376359
96.213611,-0.70509061
96.396779,8.1090387
96.580121,57.519208
96.763637,51.501887
96.947328,7.8688411
97.131193,-4.5250278
97.315232,4.5869469
97.499445,4.3498632
97.683832,4.9833289
97.868394,4.9500892
98.053129,3.61485
98.238039,4.5227092
98.423123,3.7520983
98.608382,5.0677231
98.793814,6.7833092
98.979421,4.5772878
99.165202,2.8418159
99.351157,2.6043445
99.537286,3.0256578
99.723589,3.3371284
99.910067,4.2211093
100.09672,5.0893651
100.28354,6.7026801
100.47055,7.0845839
100.65772,6.556645
100.84507,9.4482751
101.03259,7.7045723
101.22029,4.7843602
101.40816,3.2131289
101.5962,3.2340157
101.78442,7.3568245
101.97282,14.052144
102.16139,8.0336983
102.35013,3.6779594
102.53904,3.8006132
102.72813,5.0291104
102.9174,15.332079
103.10684,21.71344
103.29645,9.0124089
103.48624,2.6093785
103.6762,4.5435643
103.86633,4.5012407
104.05664,3.8627999
104.24713,3.2321635
104.43779,0.7740373
104.62862,-0.84491197
104.81963,-1.1305667
105.01081,0.058249633
105.20216,4.6901644
105.39369,-0.68580268
105.58539,-3.3951419
105.77727,-2.5594219
105.96932,-3.0649171
106.16155,-1.0057451
106.35395,-1.6524944
106.54652,-2.7698706
106.73927,-3.5578738
106.93219,-4.1890531
107.12529,-2.5614476
107.31856,0.29749166
107.51201,-2.1847843
107.70563,-4.2843264
107.89942,-5.0505752
108.09339,-1.0874525
108.28753,22.554061
108.48185,18.634751
108.67634,-2.1787174
108.871,-6.5294808
109.06584,-2.401853
109.26085,0.86298954
109.45604,3.6336743
109.6514,1.1651032
109.84694,-2.8250767
110.04264,-4.0545124
110.23853,15.86111
110.43459,66.137476
110.63082,52.837332
110.82722,1.309696
111.02381,-7.1905288
111.22056,3.0464612
111.41749,6.2716463
111.61459,4.8771834
111.81187,-0.33692751
112.00932,-2.8059805
112.20695,-0.8515443
112.40475,10.655793
112.60272,35.833678
112.80087,12.658582
112.99919,-4.2185147
113.19769,-2.3191812
113.39636,0.36442579
113.5952,1.6754436
113.79422,0.35112722
113.99342,-2.1653862
114.19278,-3.3721359
114.39233,-1.9671611
114.59204,3.4613031
114.79193,10.1211
114.992,9.7377186
115.19223,-0.849624
115.39265,10.523778
115.59323,66.014786
115.794,68.509676
115.99493,67.718251
116.19604,50.071884
116.39732,22.174496
116.59878,24.700598
116.80041,50.207052
117.00222,23.917387
117.2042,2.0747407
117.40635,1.4398975
117.60868,5.2207004
117.81119,21.534796
118.01386,16.99395
118.21672,3.6138485
118.41974,-0.37805829
118.62294,3.6064654
118.82631,11.512517
119.02986,12.877353
119.23358,3.8499914
119.43748,-1.4676063
119.64155,0.58730475
119.8458,4.320607
120.05022,6.9950457
120.25481,0.87728724
120.45958,-2.3228643
120.66452,0.022042093
120.86963,7.5590652
121.07492,11.456832
121.28039,0.52318689
121.48603,-3.4222635
121.69184,-2.285401
121.89783,-1.0074023
122.10399,3.4313406
122.31032,0.29357273
122.51683,-3.2442353
122.72351,-4.1827236
122.93037,-1.9291453
123.1374,5.022382
123.34461,0.78166207
123.55199,-4.6983638
123.75954,-5.8176956
123.96727,-1.9724118
124.17518,5.6531739
124.38325,0.094355522
124.5915,-6.0371021
124.79993,-6.5764931
125.00853,-3.892445
125.2173,2.3993559
125.42625,-0.84618829
125.63537,-5.6604502
125.84467,-7.1493122
126.05414,-4.6696371
126.26378,-0.22926789
126.4736,-0.008596815
126.6836,-2.3840944
126.89376,-2.4851725
127.10411,0.89601202
127.31462,3.288871
127.52531,3.6581103
127.73618,0.60765153
127.94721,-1.1017211
128.15843,2.9692082
128.36981,19.251812
128.58137,19.59707
128.79311,10.240278
129.00502,10.757905
129.2171,24.334265
129.42936,49.032104
129.64179,54.027891
129.8544,37.015745
130.06718,23.917235
