,Intensity
8.5898851,0.12158774
8.6446761,-0.12180621
8.6996413,0.10538726
8.7547808,-0.075263228
8.8100943,0.02643841
8.8655821,-0.044409787
8.9212441,-0.20937645
8.9770803,-0.04493216
9.0330906,-0.068723982
9.0892751,-0.20232054
9.1456339,-0.053564976
9.2021668,-0.077359247
9.2588739,-0.061938647
9.3157552,0.008383098
9.3728107,-0.14090382
9.4300403,0.015690806
9.4874442,-0.070852643
9.5450222,-0.15739691
9.6027745,0.10899919
9.6607009,-0.165782
9.7188015,0.13198501
9.7770763,-0.001621344
9.8355253,0.021634233
9.8941485,0.091947816
9.9529458,-0.018131573
10.011917,0.11492548
10.071063,0.012687593
10.130383,-0.034649146
10.189877,0.18467996
10.249545,-0.074423113
10.309388,0.30176711
10.369405,0.066191814
10.429596,-0.020364692
10.489961,0.39503877
10.5505,-0.020931133
10.611213,0.11996089
10.672101,0.21379328
10.733163,0.017428772
10.794399,0.27596541
10.855809,0.11097182
10.917393,0.024408783
10.979152,0.40059003
11.041085,-0.015386401
11.103192,0.21177361
11.165473,0.046775934
11.227928,0.39158137
11.290558,-0.11851597
11.353361,0.21844469
11.416339,0.46913003
11.479491,-0.13508741
11.542818,0.1783414
11.606318,0.47608311
11.669993,-0.026175993
11.733841,0.051956246
11.797864,0.24773473
11.862062,0.090571216
11.926433,-0.090122523
11.990979,0.15271233
12.055698,0.36417383
12.120592,-0.20867922
12.185661,0.19101593
12.250903,0.20639654
12.316319,-0.11547857
12.38191,0.19009649
12.447675,-0.014133186
12.513614,0.040459848
12.579727,-0.11671264
12.646015,0.086898369
12.712477,0.086586994
12.779112,-0.10196049
12.845923,0.023216698
12.912907,-0.063371635
12.980065,0.093176471
13.047398,-0.11095201
13.114905,0.030017017
13.182586,0.069024723
13.250441,-0.1429485
13.31847,0.068607156
13.386674,-0.10415145
13.455051,-0.088675297
13.523603,0.052290516
13.592329,-0.20674421
13.66123,0.16167152
13.730304,-0.30912898
13.799553,0.082815085
13.868976,-0.066417856
13.938573,-0.098004274
14.008344,0.082173479
14.07829,-0.11411989
14.148409,0.01115483
14.218703,-0.067492552
14.289171,-0.044179685
14.359813,0.088936568
14.43063,-0.099516342
14.50162,-0.076205081
14.572785,0.1274978
14.644124,-0.1629175
14.715637,0.048627451
14.787324,-0.01201764
14.859186,0.068499786
14.931221,-0.070604587
15.003431,0.03341434
15.075815,-0.066502256
15.148374,0.021802487
15.221106,0.000289353
15.294013,-0.03692401
15.367094,0.012123183
15.440349,-0.15845142
15.513778,0.094489428
15.587381,0.049377108
15.661159,-0.050651127
15.735111,-0.017359984
15.809237,-0.054671031
15.883537,-0.029250935
15.958011,-0.058746755
16.03266,0.060763079
16.107482,0.08614131
16.182479,-0.10025912
16.25765,0.066267673
16.332996,-0.002513607
16.408515,-0.04777943
16.484209,0.10301922
16.560077,-0.075607843
16.636119,-0.007025785
16.712335,-0.15026693
16.788725,0.012315791
16.86529,-0.11535606
16.942029,-0.17249818
17.018942,-0.15911055
17.096029,-0.16146769
17.17329,-0.25800097
17.250726,-0.025180985
17.328335,-0.20026263
17.406119,-0.006775314
17.484077,-0.17413081
17.56221,-0.23958401
17.640516,0.087061153
17.718997,-0.041254137
17.797652,0.026450511
17.876481,0.14899862
17.955484,-0.05792352
18.034662,0.33901741
18.114013,-0.001355056
18.193539,0.12880222
18.273239,-0.16462841
18.353113,0.46737266
18.433162,0.65225641
18.513384,0.82923854
18.593781,0.97478961
18.674352,0.85361553
18.755097,0.76375551
18.836016,0.89344483
18.91711,0.30935017
18.998377,0.038922502
19.079819,-0.29430876
19.161435,-0.48642204
19.243226,-0.73349577
19.32519,-0.56494173
19.407329,-0.61605402
19.489642,-0.92604834
19.572129,-0.73414036
19.65479,-0.87170265
19.737625,-0.93089206
19.820635,-1.0136694
19.903819,-1.0494464
19.987177,-0.93626222
20.070709,-0.96431305
20.154415,-0.32575571
20.238296,0.7284294
20.32235,2.810007
20.406579,0.43662416
20.490982,0.18867301
20.57556,33.164193
20.660311,82.15534
20.745237,28.213096
20.830337,-3.0939126
20.915611,3.410785
21.001059,5.8918946
21.086681,3.2592203
21.172478,1.8970757
21.258449,3.9231079
21.344594,3.5569248
21.430913,3.2455851
21.517406,3.169481
21.604074,2.5835146
21.690915,2.5072935
21.777931,2.7604257
21.865121,2.0252642
21.952486,1.2429853
22.040024,1.3861381
22.127737,1.0351148
22.215624,0.32324867
22.303685,0.066226006
22.39192,0.075811518
22.480329,-0.032308522
22.568913,-0.31303608
22.657671,-0.25656722
22.746603,-0.35701961
22.835709,-0.19047529
22.924989,-0.83984364
23.014444,-0.94041877
23.104073,-1.0412203
23.193876,-1.1265619
23.283853,-1.4003652
23.374004,-1.5724341
23.46433,-1.6506118
23.554829,-1.8388198
23.645503,-1.9488227
23.736351,-2.3649344
23.827373,-2.3342137
23.91857,-2.3821508
24.009941,-2.8224711
24.101485,-2.706155
24.193204,-2.9351634
24.285098,-2.9447903
24.377165,-3.1742514
24.469407,-3.5608017
24.561822,-3.3750293
24.654412,-3.6679147
24.747176,-3.7335755
24.840115,-3.870051
24.933227,-4.0930273
25.026514,-4.0966222
25.119975,-4.1945611
25.21361,-3.9946872
25.307419,-3.0577847
25.401403,-1.6740498
25.49556,5.7329881
25.589892,34.324113
25.684398,52.005208
25.779078,10.737057
25.873933,39.366719
25.968961,88.615762
26.064164,90.21752
26.159541,90.109248
26.255092,89.263494
26.350818,88.417514
26.446717,87.445818
26.542791,86.881738
26.639039,87.478216
26.735461,87.58035
26.832057,87.548924
26.928828,87.517272
27.025772,87.37559
27.122891,87.217995
27.220184,87.013115
27.317652,86.909969
27.415293,86.53993
27.513109,86.452018
27.611098,86.214859
27.709262,85.585318
27.807601,82.971236
27.906113,76.513791
28.0048,68.714943
28.10366,61.653123
28.202695,56.151861
28.301904,51.701353
28.401288,47.35258
28.500845,47.27809
28.600577,47.673962
28.700483,47.646078
28.800563,45.759144
28.900817,41.864141
29.001246,41.21597
29.101848,38.9362
29.202625,41.07189
29.303576,42.705393
29.404701,41.648474
29.506001,40.175642
29.607474,37.424152
29.709122,35.794004
29.810944,35.528336
29.91294,33.207539
30.01511,30.494359
30.117455,28.808404
30.219974,28.251634
30.322666,27.529932
30.425534,28.180552
30.528575,27.803495
30.63179,26.2968
30.73518,26.123212
30.838744,24.067045
30.942482,22.285161
31.046394,23.287364
31.15048,23.199145
31.254741,22.773444
31.359176,22.363204
31.463785,23.027247
31.568568,23.777338
31.673525,25.256614
31.778657,27.394488
31.883963,28.881154
31.989442,29.740144
32.095097,29.367534
32.200925,28.516267
32.306927,27.923597
32.413104,29.111092
32.519455,28.125812
32.62598,27.532463
32.732679,27.456534
32.839553,24.776458
32.9466,23.48439
33.053822,22.796017
33.161218,21.119183
33.268788,20.626436
33.376532,20.015816
33.484451,19.922616
33.592544,24.637033
33.700811,28.174753
33.809252,29.971071
33.917867,35.398534
34.026657,44.041457
34.13562,49.656703
34.244758,49.828586
34.35407,48.423771
34.463556,43.865789
34.573217,39.150717
34.683052,33.46287
34.79306,28.143425
34.903243,24.031596
35.013601,20.146991
35.124132,16.43471
35.234838,13.69475
35.345717,13.69182
35.456771,11.555329
35.567999,8.5637107
35.679402,9.3444147
35.790978,9.7484217
35.902729,8.081614
36.014654,6.7832074
36.126753,6.3316333
36.239026,6.3033621
36.351474,5.6866293
36.464095,4.9206505
36.576891,4.3426806
36.689861,3.9056608
36.803005,3.5154734
36.916324,2.4897655
37.029816,2.6952038
37.143483,1.9513961
37.257324,1.7093227
37.371339,1.3101603
37.485529,0.91077142
37.599892,0.96605815
37.71443,0.65249104
37.829142,0.36222695
37.944028,0.62075608
38.059088,-0.27388235
38.174323,-0.38321416
38.289731,-0.42970531
38.405314,-0.099630317
38.521071,-0.31063623
38.637002,-0.50586031
38.753108,-0.089224131
38.869387,-0.90386494
38.985841,-0.18115528
39.102469,-0.19560497
39.219271,-0.44525322
39.336248,-0.28696277
39.453398,-0.42661597
39.570723,-0.40146774
39.688222,-0.56445924
39.805895,-0.55480616
39.923742,-0.4352536
40.041764,-0.64501724
40.15996,0.000216631
40.278329,-0.16229707
40.396873,-0.47373482
40.515592,0.15609945
40.634484,0.15073517
40.753551,-0.26237669
40.872792,0.093234466
40.992207,0.19011765
41.111796,-0.38126607
41.231559,-0.87459372
41.351497,-0.93692411
41.471608,-1.52512
41.591894,-1.3529068
41.712355,-1.635971
41.832989,-2.0449006
41.953797,-2.1091074
42.07478,-2.6913366
42.195937,-3.2739411
42.317268,-3.3706464
42.438773,-2.1814525
42.560453,3.3681504
42.682306,23.050711
42.804334,36.309368
42.926536,4.6813742
43.048912,26.676535
43.171463,69.816418
43.294187,70.51671
43.417086,70.69898
43.540159,67.320091
43.663406,67.595728
43.786828,64.694519
43.910423,49.165484
44.034193,36.271368
44.158137,40.404327
44.282255,41.470245
44.406547,40.316179
44.531014,46.644091
44.655654,53.403
44.780469,57.188985
44.905458,59.304006
45.030621,57.1363
45.155959,54.921159
45.28147,59.082113
45.407156,64.034849
45.533016,52.626425
45.65905,30.762724
45.785259,27.816295
45.911641,28.924392
46.038198,25.137997
46.164929,20.590442
46.291834,22.583688
46.418913,22.592245
46.546167,22.121995
46.673595,22.231762
46.801196,24.152919
46.928972,27.187426
47.056923,33.225479
47.185047,37.255314
47.313346,38.108303
47.441819,39.643269
47.570466,44.832762
47.699287,44.131684
47.828282,34.449838
47.957452,27.889186
48.086795,27.571296
48.216313,25.10401
48.346006,22.11086
48.475872,22.536941
48.605912,42.186177
48.736127,55.654646
48.866516,44.299209
48.997079,42.606143
49.127816,55.344074
49.258728,56.481629
49.389813,56.026652
49.521073,55.524242
49.652507,55.65675
49.784115,55.60849
49.915898,55.544169
50.047854,54.420649
50.179985,53.939892
50.31229,53.239151
50.444769,52.561564
50.577423,50.934582
50.71025,50.068009
50.843252,52.126551
50.976428,50.490601
51.109778,42.791529
51.243302,39.892083
51.377001,40.184418
51.510873,37.684221
51.64492,32.399335
51.779141,28.541525
51.913536,26.989221
52.048106,24.111052
52.182849,19.201136
52.317767,16.110452
52.452859,14.752726
52.588125,13.598546
52.723566,11.965559
52.85918,10.700825
52.994969,9.2788526
53.130932,5.7074853
53.267069,2.3161349
53.40338,1.1518602
53.539866,-0.53043685
53.676525,-2.5268347
53.813359,-3.4098824
53.950367,-2.9484633
54.08755,-3.3575544
54.224906,-5.1861753
54.362437,-5.1088357
54.500141,-4.3098494
54.63802,-4.993138
54.776074,-6.68027
54.914301,-6.4143828
55.052703,-7.8033195
55.191278,-8.274531
55.330028,-7.1927233
55.468952,-8.3461315
55.608051,-8.7935794
55.747323,-9.3899687
55.88677,-9.1941232
56.026391,-9.5315328
56.166186,-9.3355311
56.306155,-9.068863
56.446298,-9.6648619
56.586616,-8.5352926
56.727108,-7.2330961
56.867774,-5.3661157
57.008614,-4.2049395
57.149629,-2.6672147
57.290817,-0.76078431
57.43218,-0.97103171
57.573717,2.0970092
57.715428,5.5570638
57.857313,7.5581518
57.999373,10.257136
58.141607,10.116761
58.284014,9.0429102
58.426597,7.5453867
58.569353,6.4947788
58.712283,6.9734396
58.855388,6.5813691
58.998667,8.4793516
59.14212,7.467387
59.285747,7.2709656
59.429548,6.7528325
59.573524,4.8071053
59.717674,5.716137
59.861998,7.2603197
60.006496,8.4671045
60.151168,9.3364912
60.296015,7.4920093
60.441036,6.7297373
60.58623,4.6967339
60.7316,0.31064627
60.877143,-1.1579374
61.02286,-3.7247034
61.168752,-4.5425929
61.314818,-3.1880764
61.461058,-2.916056
61.607472,-1.6167277
61.754061,-1.8626405
61.900823,1.4442447
62.04776,7.903928
62.194871,8.920331
62.342156,11.222865
62.489616,25.289963
62.637249,43.74123
62.785057,33.4551
62.933039,5.97667
63.081195,2.4431948
63.229525,7.7331059
63.37803,2.4189524
63.526708,2.147793
63.675561,22.135314
63.824588,16.099163
63.97379,7.835417
64.123165,18.04996
64.272715,31.527104
64.422439,36.517832
64.572337,38.598612
64.722409,41.173366
64.872655,40.171507
65.023076,34.722446
65.17367,33.226183
65.324439,32.976836
65.475383,27.166562
65.6265,30.618889
65.777791,40.667152
65.929257,40.166252
66.080897,26.206385
66.232711,12.238533
66.384699,17.964654
66.536862,10.48279
66.689198,7.0243118
66.841709,21.110789
66.994394,18.357907
67.147254,2.6088031
67.300287,-0.68554153
67.453495,2.7572256
67.606876,-0.74132679
67.760432,0.097232607
67.914162,17.916041
68.068067,15.334706
68.222145,-4.1173596
68.376398,-9.993098
68.530825,-5.1812707
68.685426,-6.4009176
68.840201,-7.4167446
68.995151,-6.0797321
69.150274,-8.099684
69.305572,-9.1628748
69.461044,-8.7908731
69.616691,-8.8032869
69.772511,-8.4628611
69.928506,-5.432341
70.084674,1.6686658
70.241017,-5.2068998
70.397535,-6.1139395
70.554226,-1.3897084
70.711092,1.9540289
70.868131,5.093743
71.025345,5.8333554
71.182733,4.7532583
71.340296,2.6848243
71.498032,1.5731513
71.655943,2.539808
71.814028,4.0553827
71.972287,4.9355615
72.13072,6.7646583
72.289327,14.013261
72.448109,28.046076
72.607065,33.898398
72.766195,34.848656
72.925499,34.261559
73.084977,33.893967
73.24463,32.734117
73.404457,27.448675
73.564458,21.033719
73.724633,16.634349
73.884982,15.654484
74.045506,12.462753
74.206203,9.035626
74.367075,8.612319
74.528121,7.0359693
74.689342,4.2046159
74.850736,2.5731608
75.012305,-0.31329787
75.174048,-1.52927
75.335965,7.3252444
75.498056,14.477696
75.660321,-2.7777964
75.822761,-9.8294693
75.985375,-8.3086949
76.148163,-9.9880221
76.311125,-4.8752941
76.474261,14.497253
76.637572,4.0816403
76.801056,-9.9652696
76.964715,-10.263084
77.128548,-7.6039613
77.292556,-6.8663314
77.456737,16.271374
77.621093,30.005233
77.785623,2.8136772
77.950327,-12.11898
78.115205,-6.8005807
78.280257,-7.7409299
78.445484,1.5619335
78.610885,21.75899
78.77646,5.634553
78.942209,-9.1878477
79.108132,-8.9278201
79.27423,-5.4363446
79.440502,1.5140298
79.606947,30.96644
79.773568,31.469907
79.940362,5.9263896
80.10733,1.2927518
80.274473,6.0003658
80.44179,1.8531532
80.609281,21.949153
80.776946,36.037386
80.944786,34.815889
81.112799,11.006233
81.280987,-3.1249164
81.449349,1.9361663
81.617885,-5.5360089
81.786596,-3.7375205
81.95548,-1.1467999
82.124539,-6.8540431
82.293772,-9.596505
82.463179,-8.5192838
82.63276,-6.516497
82.802516,0.33342404
82.972446,0.66577335
83.142549,-6.1390569
83.312828,-7.4536156
83.48328,-3.5367265
83.653906,-3.3138796
83.824707,-2.7066437
83.995682,-2.6797245
84.166831,-3.2488084
84.338154,-3.3942875
84.509651,-0.33969124
84.681323,1.2012549
84.853169,-0.1193863
85.025189,-0.36566384
85.197383,-0.41600908
85.369751,0.54526424
85.542294,2.4005091
85.71501,1.7693333
85.887901,3.2007564
86.060966,4.7732099
86.234206,2.6906153
86.407619,3.8235608
86.581207,1.6151838
86.754969,0.15175858
86.928905,16.421521
87.103015,35.020548
87.277299,31.250802
87.451758,5.1514985
87.626391,-0.89304953
87.801198,6.074021
87.976179,9.12722
88.151334,30.337136
88.326664,30.182199
88.502168,15.901626
88.677845,15.769927
88.853698,26.806709
89.029724,29.545305
89.205924,30.221011
89.382299,30.378923
89.558848,28.097473
89.735571,25.094309
89.912468,22.31845
90.08954,20.624797
90.266785,26.476096
90.444205,25.276269
90.621799,11.158648
90.799567,3.2448029
90.97751,2.2013998
91.155626,6.5068703
91.333917,31.078861
91.512382,30.223255
91.691021,5.0694636
91.869834,-8.9864348
92.048822,-1.6150284
92.227984,-0.77710142
92.407319,20.295974
92.586829,20.474785
92.766514,4.2534497
92.946372,-4.2660706
93.126405,-4.4641685
93.306612,15.91798
93.486993,31.131354
93.667548,31.897524
93.848277,28.640018
94.029181,17.900013
94.210259,11.559862
94.391511,16.6078
94.572937,29.679121
94.754537,19.252257
94.936312,-4.5002432
95.11826,-5.0842623
95.300383,-1.2919569
95.48268,4.6884377
95.665152,16.205941
95.847797,4.6487884
96.030617,-2.0065496
96.213611,-5.0463475
96.396779,3.4195909
96.580121,27.438324
96.763637,28.805931
96.947328,26.016529
97.131193,10.764236
97.315232,7.3941496
97.499445,7.1454857
97.683832,14.630009
97.868394,17.839876
98.053129,19.018225
98.238039,20.682702
98.423123,21.852915
98.608382,21.838669
98.793814,23.730158
98.979421,22.476403
99.165202,19.285248
99.351157,19.897868
99.537286,19.475047
99.723589,18.220708
99.910067,18.385831
100.09672,18.895905
100.28354,20.331324
100.47055,21.045027
100.65772,21.766428
100.84507,22.142585
101.03259,21.797027
101.22029,18.306224
101.40816,17.560374
101.5962,18.798691
101.78442,19.127058
101.97282,22.427828
102.16139,22.583354
102.35013,20.087753
102.53904,19.70181
102.72813,20.625525
102.9174,21.956937
103.10684,22.98232
103.29645,22.070303
103.48624,17.338531
103.6762,18.47328
103.86633,18.156902
104.05664,17.840378
104.24713,14.959003
104.43779,9.6853237
104.62862,3.3448321
104.81963,2.4943905
105.01081,6.1457634
105.20216,15.012677
105.39369,6.593169
105.58539,-7.5206023
105.77727,-9.8462845
105.96932,-9.2074069
106.16155,-2.4667146
106.35395,-1.1065607
106.54652,-7.2524352
106.73927,-12.347476
106.93219,-11.191682
107.12529,12.042398
107.31856,19.433193
107.51201,19.46698
107.70563,7.0411401
107.89942,-10.663119
108.09339,-4.3438376
108.28753,18.595064
108.48185,18.961429
108.67634,8.2846684
108.871,-16.81561
109.06584,-11.406071
109.26085,-3.0867174
109.45604,9.1306879
109.6514,-2.1577771
109.84694,-11.485446
110.04264,-10.977808
110.23853,0.81611571
110.43459,19.112013
110.63082,19.439294
110.82722,8.715607
111.02381,-5.1766953
111.22056,-0.88859352
111.41749,0.84265759
111.61459,5.044509
111.81187,-0.51049035
112.00932,-7.2811639
112.20695,-6.7890804
112.40475,9.459878
112.60272,19.520613
112.80087,19.291164
112.99919,11.955845
113.19769,2.2283807
113.39636,4.7440659
113.5952,8.5617239
113.79422,5.9480213
113.99342,-0.085277
114.19278,-3.2087594
114.39233,-2.347916
114.59204,5.1952923
114.79193,13.734591
114.992,13.058216
115.19223,-4.5044222
115.39265,2.2074618
115.59323,19.687985
115.794,19.921462
115.99493,20.335343
116.19604,18.851196
116.39732,18.723925
116.59878,19.161371
116.80041,19.889025
117.00222,20.208849
117.2042,19.24241
117.40635,17.962257
117.60868,18.603685
117.81119,19.715713
118.01386,20.074813
118.21672,17.343728
118.41974,11.679322
118.62294,12.077673
118.82631,14.43682
119.02986,17.352842
119.23358,9.6492683
119.43748,3.6555106
119.64155,3.4500002
119.8458,7.369992
120.05022,15.509604
120.25481,6.4335411
120.45958,-3.8660389
120.66452,-3.3969793
120.86963,5.628955
121.07492,11.164705
121.28039,-0.42894419
121.48603,-8.7598365
121.69184,-6.1103247
121.89783,-3.649036
122.10399,5.7377548
122.31032,1.6971067
122.51683,-8.1396078
122.72351,-9.8402104
122.93037,-5.3684016
123.1374,9.7071911
123.34461,8.2885284
123.55199,-7.9616444
123.75954,-14.094308
123.96727,-6.2192658
124.17518,11.616423
124.38325,10.997072
124.5915,-6.210652
124.79993,-13.191063
125.00853,-3.434356
125.2173,14.471233
125.42625,14.706095
125.63537,-4.9493758
125.84467,-11.546161
126.05414,-0.064652463
126.26378,10.773581
126.4736,14.160697
126.6836,12.567282
126.89376,12.84824
127.10411,13.576119
127.31462,14.374449
127.52531,14.67068
127.73618,12.927558
127.94721,12.345082
128.15843,13.527175
128.36981,15.007169
128.58137,15.239967
128.79311,14.319685
129.00502,13.791423
129.2171,14.094396
129.42936,14.569781
129.64179,14.621498
129.8544,14.147587
130.06718,13.50099
130.28013,13.983667
130.49326,14.058363
130.70656,15.128999
130.92004,14.881851
131.13369,13.64633
131.34751,13.171456
131.56151,13.606248
131.77569,14.636981
131.99004,14.467576
132.20456,12.572543
132.41925,12.269529
132.63412,12.742848
132.84917,13.76505
133.06439,13.124368
133.27978,11.809039
133.49535,11.419063
133.71109,11.538752
133.927,11.454383
134.14309,7.1816405
134.35936,-1.6559454
134.5758,-3.3328848
134.79241,6.0959206
135.00919,7.4618432
135.22615,-1.7919797
135.44329,-8.7557442
