,Intensity
0.60071577,-0.081708088
0.61526923,0.5250707
0.62999688,0.67716948
0.64489871,0.83733333
0.65997473,1.0244784
0.67522495,0.95278724
0.69064935,0.37127961
0.70624794,0.1505437
0.72202072,-0.40745971
0.73796769,-0.25959336
0.75408884,-0.62938667
0.77038419,-0.45801611
0.78685372,-0.11410912
0.80349744,-0.51531277
0.82031535,-0.57927411
0.83730745,-0.13344414
0.85447374,-0.57390126
0.87181421,-0.40260628
0.88932888,-0.11367684
0.90701773,-0.17770117
0.92488077,-0.14762045
0.942918,0.19617316
0.96112942,0.43799339
0.97951503,0.27980103
0.99807483,0.53728234
1.0168088,1.422202
1.035717,1.0757366
1.0547993,1.0351409
1.0740559,1.418062
1.0934866,1.3303823
1.1130916,1.1721017
1.1328707,1.0608674
1.152824,1.435895
1.1729515,1.1520865
1.1932532,0.95453987
1.213729,1.1020787
1.2343791,1.0692128
1.2552033,1.1696676
1.2762018,1.0897176
1.2973744,1.2450492
1.3187212,0.9454662
1.3402422,0.72430199
1.3619374,0.73057616
1.3838068,0.46232793
1.4058504,0.82151809
1.4280681,0.9610878
1.4504601,1.0222135
1.4730262,1.1774443
1.4957665,1.0503096
1.518681,0.95453481
1.5417697,0.60776703
1.5650326,0.30804547
1.5884697,0.40046818
1.612081,0.045819473
1.6358664,0.2244915
1.6598261,-0.13802554
1.6839599,0.087680116
1.7082679,0.19572612
1.7327501,0.14689677
1.7574065,0.39609405
1.7822371,0.25312187
1.8072419,0.55719591
1.8324209,0.50047304
1.857774,0.27118856
1.8833013,0.26149932
1.9090029,0.19689553
1.9348786,0.19502423
1.9609285,0.02059132
1.9871526,0.097126204
2.0135509,0.26776614
2.0401234,0.21878563
2.06687,0.20900821
2.0937909,0.39529663
2.1208859,0.2756901
2.1481551,0.43842391
2.1755985,0.34232159
2.2032161,0.30895178
2.2310079,0.19713799
2.2589739,0.24217436
2.2871141,0.29504126
2.3154285,0.30867988
2.343917,0.40858042
2.3725797,0.43003698
2.4014167,0.39657899
2.4304278,0.35526526
2.4596131,0.42374285
2.4889726,0.35103138
2.5185062,0.21556222
2.5482141,0.38596281
2.5780962,0.28184099
2.6081524,0.3502556
2.6383828,0.26179487
2.6687875,0.18116468
2.6993663,0.25738464
2.7301193,0.1453567
2.7610465,0.14312009
2.7921478,0.14087089
2.8234234,0.060177711
2.8548732,0.13633468
2.8864971,0.000714351
2.9182952,0.21017946
2.9502676,-0.12154449
2.9824141,0.40162091
3.0147348,0.20320509
3.0472296,0.083208052
3.0798987,0.68476704
3.112742,0.15690167
3.1457594,0.22510213
3.1789511,0.66976058
3.2123169,0.37715153
3.2458569,0.29629459
3.2795711,0.33307212
3.3134595,0.52669979
3.3475221,0.47717761
3.3817589,0.56097616
3.4161698,0.84868369
3.450755,0.65794725
3.4855143,0.27111978
3.5204478,0.82545618
3.5555556,0.67389763
3.5908375,0.44389511
3.6262936,0.86486039
3.6619238,0.65051896
3.6977283,0.49106688
3.733707,0.74728849
3.7698598,0.57996808
3.8061868,0.87538018
3.8426881,0.50411301
3.8793635,0.74459796
3.9162131,0.85173697
3.9532369,0.47258887
3.9904348,0.82283994
4.027807,0.45150979
4.0653534,0.45663763
4.1030739,0.47743915
4.1409686,0.30214963
4.1790376,0.36998478
4.2172807,0.34368968
4.255698,0.26248002
4.2942895,0.17341463
4.3330551,0.11570919
4.371995,0.23838332
4.411109,0.063005624
4.4503973,0.052321217
4.4898597,0.002408527
4.5294963,0.085816574
4.5693071,-0.19941543
4.6092921,0.09573213
4.6494513,-0.1346231
4.6897847,-0.059108584
4.7302923,0.000707066
4.770974,-0.15125459
4.8118299,0.057555475
4.8528601,-0.047372549
4.8940644,-0.11949087
4.9354429,0.12210984
4.9769956,-0.1774724
5.0187225,0.11901733
5.0606235,-0.047244513
5.1026988,-0.22135596
5.1449482,0.20060456
5.1873719,0.010793905
5.2299697,0.064114035
5.2727417,0.15664338
5.3156879,-0.11946119
5.3588083,0.1142317
5.4021029,0.026349482
5.4455717,-0.14781371
5.4892146,0.12507545
5.5330318,-0.13537518
5.5770231,0.23161869
5.6211886,0.065272763
5.6655283,0.11852821
5.7100422,0.28158111
5.7547303,0.15443146
5.7995926,0.23904006
5.8446291,0.11187747
5.8898397,0.25137509
5.9352245,0.11635643
5.9807836,0.15388033
6.0265168,0.36394677
6.0724242,-0.006385407
6.1185058,0.35268771
6.1647616,0.22547985
6.2111916,0.2002263
6.2577957,0.37888786
6.3045741,0.16538608
6.3515266,0.57932882
6.3986533,0.13051999
6.4459543,0.30915567
6.4934294,0.36229469
6.5410787,0.10954488
6.5889021,0.28816116
6.6368998,0.31775136
6.6850717,0.22968803
6.7334177,0.22789275
6.781938,-0.040575671
6.8306324,0.50663572
6.879501,0.16756612
6.9285438,0.10299987
6.9777608,0.44627028
7.027152,0.19345579
7.0767174,0.29357601
7.1264569,0.23682702
7.1763707,0.28203234
7.2264586,0.31154492
7.2767207,0.16065888
7.327157,0.24506048
7.3777675,0.14906346
7.4285522,0.17855017
7.4795111,0.34920688
7.5306442,0.09632771
7.5819514,0.21991266
7.6334329,0.16309898
7.6850885,0.12980825
7.7369183,0.16709929
7.7889223,0.1730113
7.8411005,0.20244626
7.8934529,0.082855149
7.9459795,0.18286541
7.9986802,0.063261356
8.0515552,0.092670443
8.1046043,0.051484827
8.1578277,0.002449605
8.2112252,0.11027066
8.2647969,-0.056424558
8.3185428,0.027854149
8.3724629,0.01800874
8.4265572,-0.078117647
8.4808256,0.070359811
8.5352683,-0.094889961
8.5898851,-0.032690493
8.6446761,-0.041081001
8.6996413,-0.10437521
8.7547808,0.10683865
8.8100943,-0.12116492
8.8655821,-0.082503569
8.9212441,-0.098745915
8.9770803,-0.13851941
9.0330906,-0.060647591
9.0892751,-0.16316967
9.1456339,0.008816321
9.2021668,-0.19567002
9.2588739,0.015528174
9.3157552,-0.055628313
9.3728107,-0.15815909
9.4300403,0.09224957
9.4874442,-0.1593043
9.5450222,-0.003016763
9.6027745,0.027778833
9.6607009,-0.051231233
9.7188015,0.19132559
9.7770763,-0.16219776
9.8355253,0.1274144
9.8941485,0.071926788
9.9529458,-0.007091978
10.011917,0.17271104
10.071063,-0.016115124
10.130383,0.14015501
10.189877,0.045443004
10.249545,0.037003772
10.309388,0.12268045
10.369405,0.059335774
10.429596,0.16853838
10.489961,0.097347089
10.5505,0.057526607
10.611213,0.17456713
10.672101,0.1425863
10.733163,0.087074328
10.794399,0.16489394
10.855809,0.11722162
10.917393,0.21856717
10.979152,0.14736196
11.041085,0.17811579
11.103192,0.26376984
11.165473,-0.12900922
11.227928,0.33311194
11.290558,0.19130979
11.353361,-0.036768603
11.416339,0.44887675
11.479491,-0.10077376
11.542818,0.30643674
11.606318,0.32933177
11.669993,-0.17326513
11.733841,0.52413623
11.797864,-0.049052391
11.862062,0.10716901
11.926433,0.13789848
11.990979,0.098037978
12.055698,0.018960046
12.120592,0.041841157
12.185661,0.25295582
12.250903,0.08759816
12.316319,-0.22678085
12.38191,0.38432859
12.447675,-0.19672056
12.513614,0.053601088
12.579727,0.060783744
12.646015,0.14639603
12.712477,-0.097405184
12.779112,-0.058855199
12.845923,0.11302638
12.912907,-0.044505548
12.980065,-0.021647059
13.047398,0.12706827
13.114905,-0.014413268
13.182586,-0.022562259
13.250441,-0.015025763
13.31847,-0.015333191
13.386674,-0.015641406
13.455051,-0.1414406
13.523603,-0.055475884
13.592329,-0.071472736
13.66123,-0.048254688
13.730304,-0.064253114
13.799553,-0.088095464
13.868976,0.02923787
13.938573,-0.025978604
14.008344,-0.057666453
14.07829,-0.003080579
14.148409,-0.23869157
14.218703,0.004128023
14.289171,-0.004033563
14.359813,-0.082784171
14.43063,-0.059574782
14.50162,0.049908329
14.572785,-0.068060327
14.644124,-0.052696436
14.715637,0.11952941
14.787324,-0.073290631
14.859186,-0.007298285
14.931221,0.019467234
15.003431,-0.079268582
15.075815,0.08080799
15.148374,-0.002263832
15.221106,0.032300264
15.294013,0.011951259
15.367094,-0.078997121
15.440349,0.1123963
15.513778,0.029268776
15.587381,0.00887521
15.661159,-0.11349028
15.735111,-0.016259067
15.809237,0.049588456
15.883537,-0.064967317
15.958011,0.17340695
16.03266,0.09020144
16.107482,-0.11066226
16.182479,0.088462892
16.25765,-0.15948192
16.332996,0.10236606
16.408515,-0.035797109
16.484209,-0.056324357
16.560077,-0.00627451
16.636119,-0.015221157
16.712335,0.07775452
16.788725,-0.15087689
16.86529,-0.065821271
16.942029,-0.035706073
17.018942,-0.13896267
17.096029,0.008722669
17.17329,-0.19657163
17.250726,-0.11170831
17.328335,-0.13668737
17.406119,-0.17739117
17.484077,0.056376373
17.56221,-0.27460042
17.640516,0.18654118
17.718997,-0.26215959
17.797652,-0.091290986
17.876481,0.22071563
17.955484,0.015036731
18.034662,-0.19852377
18.114013,0.38003414
18.193539,-0.10026995
18.273239,0.14095613
18.353113,0.16253591
18.433162,0.52917527
18.513384,0.44871734
18.593781,0.82312292
18.674352,0.82101944
18.755097,0.5443677
18.836016,0.55787358
18.91711,0.47722336
18.998377,0.14555428
19.079819,0.009925168
19.161435,-0.11789926
19.243226,-0.29282098
19.32519,-0.42072233
19.407329,-0.46238763
19.489642,-0.33154237
19.572129,-0.69485322
19.65479,-0.34447704
19.737625,-0.49610011
19.820635,-0.49089889
19.903819,-0.48573613
19.987177,-0.47276869
20.070709,-0.42062402
20.154415,-0.721459
20.238296,0.17766757
20.32235,1.1787165
20.406579,-0.22027311
20.490982,0.1140322
20.57556,12.134574
20.660311,41.151155
20.745237,17.602992
20.830337,-0.1099155
20.915611,1.1026289
21.001059,2.7072917
21.086681,2.0609356
21.172478,1.3517959
21.258449,2.1798728
21.344594,2.0981072
21.430913,2.1653228
21.517406,2.1540685
21.604074,2.1349326
21.690915,1.9588956
21.777931,1.492624
21.865121,1.2929806
21.952486,1.0619262
22.040024,0.79946079
22.127737,0.427153
22.215624,0.39990478
22.303685,0.60791223
22.39192,0.21980278
22.480329,0.059105855
22.568913,0.10229204
22.657671,-0.13691318
22.746603,-0.37615686
22.835709,-0.47764503
22.924989,-0.55581751
23.014444,-0.72047822
23.104073,-0.85398011
23.193876,-0.97200946
23.283853,-1.3569192
23.374004,-1.193023
23.46433,-1.5783602
23.554829,-1.6815582
23.645503,-1.7300679
23.736351,-1.9905561
23.827373,-1.8669443
23.91857,-2.2533501
24.009941,-2.2007539
24.101485,-2.4934696
24.193204,-2.6060067
24.285098,-2.5932675
24.377165,-3.0356439
24.469407,-2.9213712
24.561822,-3.0896653
24.654412,-3.3758201
24.747176,-3.168071
24.840115,-3.5409278
24.933227,-3.5296846
25.026514,-3.7304198
25.119975,-3.7901923
25.21361,-3.6148844
25.307419,-3.5888098
25.401403,-2.6688313
25.49556,-0.070635194
25.589892,11.48421
25.684398,23.783939
25.779078,4.4363964
25.873933,12.26511
25.968961,82.415179
26.064164,84.816014
26.159541,84.840165
26.255092,76.817044
26.350818,70.74665
26.446717,68.244669
26.542791,75.326789
26.639039,81.436146
26.735461,83.090387
26.832057,83.48167
26.928828,83.331562
27.025772,83.369476
27.122891,83.250313
27.220184,82.683878
27.317652,82.203503
27.415293,82.162131
27.513109,81.516623
27.611098,80.219921
27.709262,78.162221
27.807601,76.190582
27.906113,71.254023
28.0048,65.736859
28.10366,59.639088
28.202695,52.694045
28.301904,48.948788
28.401288,45.556259
28.500845,43.222339
28.600577,40.637226
28.700483,38.083271
28.800563,37.552632
28.900817,37.978642
29.001246,34.961301
29.101848,34.218256
29.202625,32.510291
29.303576,29.884465
29.404701,27.925093
29.506001,27.487075
29.607474,27.158648
29.709122,28.594713
29.810944,29.64625
29.91294,28.179927
30.01511,25.356527
30.117455,22.454482
30.219974,21.12085
30.322666,21.277201
30.425534,21.056868
30.528575,20.004949
30.63179,17.995953
30.73518,16.818115
30.838744,16.393006
30.942482,15.810819
31.046394,15.824498
31.15048,15.367374
31.254741,15.31788
31.359176,14.868173
31.463785,15.66531
31.568568,15.960273
31.673525,17.462865
31.778657,19.678969
31.883963,21.408585
31.989442,20.487006
32.095097,19.659332
32.200925,20.109875
32.306927,20.042558
32.413104,20.327967
32.519455,20.722967
32.62598,21.094224
32.732679,20.414287
32.839553,19.930215
32.9466,17.791027
33.053822,16.694762
33.161218,14.508087
33.268788,14.046689
33.376532,14.432137
33.484451,13.695801
33.592544,15.116115
33.700811,17.885235
33.809252,18.622768
33.917867,22.207147
34.026657,27.320723
34.13562,31.09291
34.244758,32.292333
34.35407,30.503308
34.463556,26.910147
34.573217,25.167753
34.683052,22.319263
34.79306,19.97252
34.903243,16.574583
35.013601,13.64702
35.124132,13.770224
35.234838,11.328508
35.345717,10.18854
35.456771,10.907181
35.567999,9.9079614
35.679402,9.473234
35.790978,8.9206458
35.902729,8.7521577
36.014654,8.0579656
36.126753,7.7321872
36.239026,7.6101167
36.351474,7.0799893
36.464095,6.4398442
36.576891,5.3288972
36.689861,5.7549914
36.803005,5.271068
36.916324,4.4261464
37.029816,4.3182661
37.143483,4.5160544
37.257324,3.686178
37.371339,2.918833
37.485529,2.4100977
37.599892,2.1050703
37.71443,1.0782606
37.829142,0.63947243
37.944028,-0.074039277
38.059088,-0.62305882
38.174323,-1.0246003
38.289731,-0.64946016
38.405314,-1.1290109
38.521071,-1.0828603
38.637002,-0.79336147
38.753108,-1.4134554
38.869387,-1.0764756
38.985841,-1.4059514
39.102469,-1.617569
39.219271,-1.7897598
39.336248,-1.5382102
39.453398,-1.0040966
39.570723,-1.5129091
39.688222,-1.2685694
39.805895,-1.0632344
39.923742,-1.0851392
40.041764,-1.0284016
40.15996,-0.96360972
40.278329,-0.82801858
40.396873,-0.39417715
40.515592,-0.54835994
40.634484,-0.3729199
40.753551,-0.42471976
40.872792,-0.38219091
40.992207,-0.40219608
41.111796,-0.72108566
41.231559,-1.6840911
41.351497,-2.2559181
41.471608,-2.7659787
41.591894,-3.6456453
41.712355,-4.1733492
41.832989,-5.1804631
41.953797,-5.2316928
42.07478,-5.9740971
42.195937,-6.9841467
42.317268,-7.4853709
42.438773,-7.5326717
42.560453,-3.9731079
42.682306,9.569791
42.804334,25.03328
42.926536,1.099712
43.048912,5.8788909
43.171463,61.464934
43.294187,62.399019
43.417086,61.771341
43.540159,60.08386
43.663406,56.026774
43.786828,51.215768
43.910423,30.24692
44.034193,23.873173
44.158137,29.7808
44.282255,29.452154
44.406547,28.291157
44.531014,32.878201
44.655654,38.303482
44.780469,40.794451
44.905458,42.445226
45.030621,41.93816
45.155959,38.685017
45.28147,37.972072
45.407156,45.98756
45.533016,35.421678
45.65905,13.356778
45.785259,7.4399185
45.911641,8.8632572
46.038198,4.6385585
46.164929,-0.18319712
46.291834,0.64112748
46.418913,0.33506176
46.546167,-2.1837472
46.673595,-2.1074563
46.801196,-0.36939893
46.928972,1.2500329
47.056923,1.9351528
47.185047,3.1683137
47.313346,5.4530292
47.441819,5.1341564
47.570466,5.4744404
47.699287,6.6072147
47.828282,2.6579692
47.957452,-0.91447227
48.086795,-1.5218746
48.216313,-1.7211005
48.346006,-3.4807773
48.475872,-3.0361993
48.605912,4.2557708
48.736127,19.414741
48.866516,11.860319
48.997079,10.682701
49.127816,24.39169
49.258728,35.222582
49.389813,39.449885
49.521073,40.603012
49.652507,41.340786
49.784115,43.239677
49.915898,42.95851
50.047854,42.1365
50.179985,41.989332
50.31229,41.615047
50.444769,38.872468
50.577423,33.847869
50.71025,28.572623
50.843252,30.733005
50.976428,30.383916
51.109778,25.329277
51.243302,23.420071
51.377001,22.46806
51.510873,20.073245
51.64492,18.102293
51.779141,18.366969
51.913536,14.945703
52.048106,11.79928
52.182849,9.9237793
52.317767,6.3780233
52.452859,5.9855418
52.588125,4.2286878
52.723566,2.589814
52.85918,2.2140187
52.994969,0.34051754
53.130932,-0.097356244
53.267069,-0.76234769
53.40338,-1.4426921
53.539866,-1.1501542
53.676525,-1.5788516
53.813359,-1.9915294
53.950367,-2.456627
54.08755,-2.1453068
54.224906,-3.7556081
54.362437,-3.9306682
54.500141,-4.4508791
54.63802,-5.316241
54.776074,-3.8522439
54.914301,-4.1294761
55.052703,-5.1910749
55.191278,-3.9546873
55.330028,-4.2869801
55.468952,-4.752659
55.608051,-5.4223123
55.747323,-6.3429989
55.88677,-6.3539344
56.026391,-7.5413933
56.166186,-7.5289051
56.306155,-7.4458815
56.446298,-6.7825186
56.586616,-6.0172478
56.727108,-5.2128141
56.867774,-4.0868646
57.008614,-2.6629288
57.149629,-0.97237915
57.290817,0.004392157
57.43218,-0.039316216
57.573717,0.44246007
57.715428,3.1359955
57.857313,6.9667804
57.999373,8.8054028
58.141607,8.8557844
58.284014,7.7610624
58.426597,6.7133937
58.569353,5.2735626
58.712283,6.1082358
58.855388,7.6723152
58.998667,7.6442322
59.14212,7.4435946
59.285747,5.211579
59.429548,5.2854402
59.573524,6.4808645
59.717674,6.8292244
59.861998,9.3265984
60.006496,11.133771
60.151168,9.4664278
60.296015,7.8696675
60.441036,7.5042742
60.58623,4.2290715
60.7316,1.0871966
60.877143,2.3061005
61.02286,2.4034302
61.168752,0.66546023
61.314818,1.6333671
61.461058,1.4640135
61.607472,1.5770073
61.754061,3.4390152
61.900823,7.2382725
62.04776,9.5551713
62.194871,11.974025
62.342156,14.039933
62.489616,16.764658
62.637249,33.261927
62.785057,27.782719
62.933039,9.6211537
63.081195,5.9066412
63.229525,8.4195741
63.37803,5.9364231
63.526708,5.0532665
63.675561,16.687751
63.824588,16.965368
63.97379,7.1488616
64.123165,7.8892123
64.272715,18.464852
64.422439,24.428721
64.572337,29.984741
64.722409,38.544677
64.872655,38.853628
65.023076,26.723357
65.17367,21.298963
65.324439,24.305936
65.475383,17.759963
65.6265,17.621827
65.777791,44.009175
65.929257,49.588675
66.080897,25.372091
66.232711,3.0770702
66.384699,9.8173379
66.536862,8.6909334
66.689198,4.23119
66.841709,6.8773234
66.994394,9.8058042
67.147254,4.6401618
67.300287,0.36863154
67.453495,1.2186644
67.606876,-0.30777892
67.760432,-1.9597179
67.914162,2.0432394
68.068067,4.085407
68.222145,-0.99399961
68.376398,-4.1832157
68.530825,-3.5565315
68.685426,-4.2396964
68.840201,-4.6405534
68.995151,-4.1473379
69.150274,-4.1325988
69.305572,-5.5061401
69.461044,-4.7620795
69.616691,-4.6455149
69.772511,-4.0113484
69.928506,-1.5654623
70.084674,3.4450846
70.241017,0.49480207
70.397535,-0.33787849
70.554226,2.5156704
70.711092,6.1456447
70.868131,8.4736132
71.025345,9.0682032
71.182733,9.3333364
71.340296,7.7866597
71.498032,5.6203302
71.655943,6.8421908
71.814028,8.2600847
71.972287,8.8387179
72.13072,9.6918158
72.289327,14.458594
72.448109,25.844935
72.607065,40.258682
72.766195,46.233168
72.925499,46.882119
73.084977,44.166319
73.24463,39.434787
73.404457,31.722818
73.564458,26.567667
73.724633,22.847765
73.884982,21.841543
74.045506,18.584296
74.206203,14.4172
74.367075,11.944176
74.528121,11.047578
74.689342,10.817601
74.850736,9.2385598
75.012305,6.6947674
75.174048,6.6372045
75.335965,16.877636
75.498056,27.000375
75.660321,8.7073823
75.822761,-2.1425178
75.985375,0.11341922
76.148163,0.15754647
76.311125,0.60162863
76.474261,8.0652735
76.637572,8.0386773
76.801056,-0.07423863
76.964715,-1.5989643
77.128548,0.17822568
77.292556,-2.3269824
77.456737,6.6030586
77.621093,19.431094
77.785623,6.6120249
77.950327,-2.2933636
78.115205,-0.053699075
78.280257,-0.60623654
78.445484,1.076475
78.610885,13.90424
78.77646,9.1476452
78.942209,-2.0874256
79.108132,-2.7578356
79.27423,0.76778769
79.440502,3.2737581
79.606947,21.340468
79.773568,28.011054
79.940362,6.7051241
80.10733,-0.87536044
80.274473,3.9362668
80.44179,2.9752999
80.609281,5.2221311
80.776946,26.433623
80.944786,22.358795
81.112799,-0.39843039
81.280987,-6.4890345
81.449349,-2.1796838
81.617885,-4.6390056
81.786596,-5.4356274
81.95548,-4.1773923
82.124539,-5.6172416
82.293772,-6.9316457
82.463179,-6.7558989
82.63276,-6.4076481
82.802516,-5.6515993
82.972446,-3.7191251
83.142549,-5.3553233
83.312828,-4.2229393
83.48328,-3.1533454
83.653906,-1.8955613
83.824707,-1.0064498
83.995682,-2.2585598
84.166831,-2.3499306
84.338154,-2.2844838
84.509651,0.29072181
84.681323,2.3560784
84.853169,1.5066024
85.025189,1.3314111
85.197383,0.27756342
85.369751,-1.0196466
85.542294,0.94566345
85.71501,3.8205524
85.887901,4.3501182
86.060966,3.5225962
86.234206,1.3536727
86.407619,1.2394261
86.581207,2.1367191
86.754969,2.2651597
86.928905,4.1502379
87.103015,14.772346
87.277299,13.049131
87.451758,1.2629459
87.626391,-1.1822878
87.801198,0.97617498
87.976179,2.467746
88.151334,14.225759
88.326664,20.49335
88.502168,8.7999325
88.677845,5.3415837
88.853698,12.894775
89.029724,15.890878
89.205924,19.851462
89.382299,20.643193
89.558848,16.517052
89.735571,13.284804
89.912468,9.7307627
90.08954,6.0274762
90.266785,8.967102
90.444205,11.663366
90.621799,1.4574432
90.799567,-4.6702729
90.97751,-5.1668414
91.155626,-4.8165762
91.333917,18.537386
91.512382,30.23622
91.691021,1.2054182
91.869834,-13.958942
92.048822,-9.194116
92.227984,-9.3157893
92.407319,1.85643
92.586829,6.7460713
92.766514,-5.6115713
92.946372,-10.306694
93.126405,-11.700081
93.306612,-5.7682023
93.486993,26.649725
93.667548,31.092326
93.848277,5.2369063
94.029181,-11.159672
94.210259,-3.2974079
94.391511,-3.223361
94.572937,11.752665
94.754537,5.2228273
94.936312,-9.4481686
95.11826,-12.009342
95.300383,-9.4724581
95.48268,-7.3669282
95.665152,2.903326
95.847797,-0.15189163
96.030617,-7.4659144
96.213611,-11.321095
96.396779,-7.6154733
96.580121,15.384285
96.763637,34.650728
96.947328,14.709346
97.131193,-8.7928018
97.315232,-4.6792447
97.499445,0.046095392
97.683832,1.8302774
97.868394,4.5948701
98.053129,10.316344
98.238039,17.928032
98.423123,20.731896
98.608382,21.425974
98.793814,22.229874
98.979421,20.657322
99.165202,17.202435
99.351157,18.084822
99.537286,19.92409
99.723589,17.794749
99.910067,17.351701
100.09672,20.15573
100.28354,22.653895
100.47055,25.473648
100.65772,26.105183
100.84507,26.877913
101.03259,26.89772
101.22029,22.556762
101.40816,19.6119
101.5962,18.369017
101.78442,19.761447
101.97282,26.542131
102.16139,27.479696
102.35013,23.138848
102.53904,22.147038
102.72813,23.829756
102.9174,25.002688
103.10684,33.046227
103.29645,30.093706
103.48624,21.360812
103.6762,19.694602
103.86633,19.408803
104.05664,16.621062
104.24713,14.915692
104.43779,9.8064185
104.62862,7.7167715
104.81963,5.8467507
105.01081,3.5689052
105.20216,11.142059
105.39369,9.617191
105.58539,-1.4056973
105.77727,-3.9815084
105.96932,-2.9573011
106.16155,-1.7448401
106.35395,0.94999221
106.54652,-4.5120198
106.73927,-7.8014644
106.93219,-7.8752043
107.12529,-5.101867
107.31856,2.3067828
107.51201,-0.2374902
107.70563,-6.9748191
107.89942,-10.716133
108.09339,-9.0222167
108.28753,11.652028
108.48185,33.204641
108.67634,8.7336611
108.871,-13.894245
109.06584,-10.114372
109.26085,-4.5776998
109.45604,5.3745952
109.6514,3.0444737
109.84694,-2.2268878
110.04264,-6.1649796
110.23853,0.17137485
110.43459,32.797862
110.63082,36.98507
110.82722,27.752606
111.02381,5.0534119
111.22056,5.703174
111.41749,7.811696
111.61459,13.786821
111.81187,3.8560004
112.00932,-2.5611584
112.20695,-2.6254397
112.40475,0.32982333
112.60272,16.532082
112.80087,20.287217
112.99919,5.36778
113.19769,-2.0850544
113.39636,1.6228319
113.5952,5.2051645
113.79422,8.4031198
113.99342,3.3970899
114.19278,-0.21292506
114.39233,0.78876108
114.59204,2.1982268
114.79193,9.2860603
114.992,17.134615
115.19223,7.4066346
115.39265,2.5099637
115.59323,33.511268
115.794,36.481137
115.99493,37.984275
116.19604,36.585389
116.39732,35.084479
116.59878,33.763897
116.80041,35.070703
117.00222,35.36568
117.2042,25.237065
117.40635,7.312307
117.60868,11.301211
117.81119,21.525346
118.01386,31.718045
118.21672,22.404798
118.41974,9.5777614
118.62294,10.507524
118.82631,14.307812
119.02986,20.766859
119.23358,14.119961
119.43748,7.9122148
119.64155,6.1357775
119.8458,5.9592766
120.05022,14.104281
120.25481,12.484516
120.45958,2.5901769
120.66452,-0.19049983
120.86963,3.1777795
121.07492,7.3852109
121.28039,5.4984611
121.48603,-2.090313
121.69184,-4.9183664
121.89783,-3.2445226
122.10399,2.4057283
122.31032,4.5578763
122.51683,-3.4939608
122.72351,-8.7070481
122.93037,-6.8065136
123.1374,5.0390155
123.34461,12.162872
123.55199,-3.8114136
123.75954,-12.640705
123.96727,-9.2034335
124.17518,0.88471495
124.38325,7.1845245
124.5915,-5.7000832
124.79993,-11.565187
125.00853,-8.8578446
125.2173,-4.7153121
125.42625,1.7879012
125.63537,-4.8540871
125.84467,-8.468728
126.05414,-5.4717078
126.26378,0.70952262
126.4736,13.659277
126.6836,16.428535
126.89376,17.4722
127.10411,18.96282
127.31462,19.739611
127.52531,21.637867
127.73618,20.43798
127.94721,19.888971
128.15843,19.081033
128.36981,24.163189
128.58137,28.539358
128.79311,29.150719
129.00502,27.722759
129.2171,28.02803
129.42936,28.686138
129.64179,29.202966
129.8544,28.496162
130.06718,28.377488
130.28013,27.592045
130.49326,28.022185
130.70656,29.016926
130.92004,29.180192
131.13369,29.186491
131.34751,26.549549
131.56151,27.95172
131.77569,29.008689
131.99004,28.042025
132.20456,27.804669
132.41925,28.186817
132.63412,28.404156
132.84917,27.382176
133.06439,27.395386
133.27978,28.130062
133.49535,27.437182
