,Intensity
67.606876,0.8311056
67.760432,-0.38329494
67.914162,3.1773131
68.068067,4.7539909
68.222145,-0.2361144
68.376398,-3.280892
68.530825,-2.5614218
68.685426,-2.4724648
68.840201,-2.8833019
68.995151,-2.2176165
69.150274,-2.4592607
69.305572,-3.5005838
69.461044,-4.0497749
69.616691,-4.4067187
69.772511,-4.6867553
69.928506,-2.4139141
70.084674,3.0115743
70.241017,0.32481184
70.397535,-3.2077656
70.554226,-1.9114175
70.711092,-0.14600541
70.868131,0.26609461
71.025345,0.21684721
71.182733,-0.001552308
71.340296,0.26449083
71.498032,-0.18456201
71.655943,-0.4567462
71.814028,0.63209819
71.972287,0.79823415
72.13072,1.3180938
72.289327,3.8448875
72.448109,9.0706567
72.607065,18.264144
72.766195,26.065873
72.925499,24.294374
73.084977,18.832001
73.24463,14.238538
73.404457,11.452086
73.564458,6.451114
73.724633,4.9103637
73.884982,3.5311034
74.045506,2.7054899
74.206203,2.0875024
74.367075,1.723277
74.528121,0.17490537
74.689342,-0.58144964
74.850736,-0.18438853
75.012305,-1.0099205
75.174048,-1.7893028
75.335965,0.28407745
75.498056,5.6100664
75.660321,0.37859114
75.822761,-3.7148467
75.985375,-4.9785901
76.148163,-4.5506629
76.311125,-3.8689735
76.474261,4.5863612
76.637572,5.3831492
76.801056,-1.7323581
76.964715,-3.4652742
77.128548,-2.7759987
77.292556,-3.3246626
77.456737,2.808765
77.621093,15.747314
77.785623,5.2641476
77.950327,-3.4811792
78.115205,-2.1841685
78.280257,-1.9251739
78.445484,-0.32818627
78.610885,14.202335
78.77646,12.65447
78.942209,-0.16593558
79.108132,-1.5445421
79.27423,1.7674012
79.440502,2.2573991
79.606947,13.097308
79.773568,24.537033
79.940362,7.672306
80.10733,0.48082739
80.274473,3.7622899
80.44179,2.9453749
80.609281,3.1050535
80.776946,18.38973
80.944786,19.364572
81.112799,2.7000906
81.280987,-2.0842986
81.449349,0.1671138
81.617885,-0.8570909
81.786596,-0.65095344
81.95548,-0.74465454
82.124539,-1.5149723
82.293772,-2.0161168
82.463179,-1.5099102
82.63276,-1.2727848
82.802516,-1.2970512
82.972446,-0.30627724
83.142549,-2.099002
83.312828,-1.8540028
83.48328,-0.87077981
83.653906,-1.0639813
83.824707,0.41914158
83.995682,-0.050784339
84.166831,-1.0973654
84.338154,-1.1750423
84.509651,-0.50680601
84.681323,0.28450596
84.853169,0.48666848
85.025189,-0.08787685
85.197383,-1.0085264
85.369751,-1.0988096
85.542294,0.21028549
85.71501,1.1040722
85.887901,0.5983137
86.060966,0.31546289
86.234206,0.60922988
86.407619,0.31083343
86.581207,-0.21832699
86.754969,-0.30927791
86.928905,2.1064159
87.103015,19.962242
87.277299,21.578076
87.451758,2.5017854
87.626391,-3.4950038
87.801198,1.0425333
87.976179,1.6045929
88.151334,13.492982
88.326664,24.75845
88.502168,10.595154
88.677845,6.7355029
88.853698,14.701989
89.029724,18.923679
89.205924,20.907684
89.382299,24.921594
89.558848,21.176866
89.735571,16.67081
89.912468,11.157364
90.08954,8.9271882
90.266785,13.448178
90.444205,18.945632
90.621799,8.0877545
90.799567,1.6127232
90.97751,0.8507956
91.155626,0.62703907
91.333917,18.081015
91.512382,36.988195
91.691021,8.0137078
91.869834,-6.0127663
92.048822,-1.5618152
92.227984,0.059371505
92.407319,5.9557535
92.586829,14.551014
92.766514,9.5514198
92.946372,7.4275591
93.126405,-1.4322559
93.306612,9.3079994
93.486993,62.43187
93.667548,63.929359
93.848277,59.267596
94.029181,42.27972
94.210259,27.31406
94.391511,16.423673
94.572937,30.023782
94.754537,27.15322
94.936312,7.4582754
95.11826,1.1273386
95.300383,4.538725
95.48268,5.1818619
95.665152,12.114804
95.847797,9.3360128
96.030617,4.1349931
96.213611,1.7635708
96.396779,2.9753023
96.580121,20.895908
96.763637,55.694555
96.947328,30.031757
97.131193,2.0928275
97.315232,3.6732304
97.499445,9.1059144
97.683832,8.4485495
97.868394,9.9594978
98.053129,11.239682
98.238039,15.303328
98.423123,17.398417
98.608382,17.14817
98.793814,17.512988
98.979421,15.555538
99.165202,13.044372
99.351157,13.64731
99.537286,14.188649
99.723589,13.199724
99.910067,15.171115
100.09672,15.097056
100.28354,15.222836
100.47055,17.347764
100.65772,18.711362
100.84507,20.374762
101.03259,23.829697
101.22029,16.465633
101.40816,11.500563
101.5962,10.733794
101.78442,10.497507
101.97282,15.097738
102.16139,18.590619
102.35013,15.831975
102.53904,14.564981
102.72813,14.205248
102.9174,18.136088
103.10684,42.489759
103.29645,35.932158
103.48624,15.333721
103.6762,12.405326
103.86633,13.629098
104.05664,10.938907
104.24713,10.616952
104.43779,6.834706
104.62862,3.4368441
104.81963,1.3691564
105.01081,1.6850838
105.20216,7.7064256
105.39369,7.0225705
105.58539,-0.15886899
105.77727,-4.0801075
105.96932,-2.7342245
106.16155,-1.280774
106.35395,0.30331188
106.54652,-2.6801597
106.73927,-5.3100047
106.93219,-5.6408174
107.12529,-5.2873614
107.31856,2.8168762
107.51201,2.7780085
107.70563,-3.9910286
107.89942,-7.7151197
108.09339,-6.8948416
108.28753,5.0134428
108.48185,31.170056
108.67634,8.7376292
108.871,-8.0047157
109.06584,-6.1388698
109.26085,-2.5890928
109.45604,1.9218161
109.6514,1.0270751
109.84694,-1.982274
110.04264,-6.4218791
110.23853,-4.3793986
110.43459,32.549627
110.63082,53.354049
110.82722,20.509837
111.02381,-7.1210322
111.22056,-1.0418266
111.41749,2.1922827
111.61459,7.5332372
111.81187,4.0621595
112.00932,1.5522138
112.20695,-2.8954849
112.40475,2.1992634
112.60272,49.654605
112.80087,54.026481
112.99919,29.032692
113.19769,-2.9199967
113.39636,4.7581894
113.5952,7.4767079
113.79422,11.448554
113.99342,2.9789941
114.19278,-0.73858389
114.39233,-1.4265946
114.59204,0.28443521
114.79193,8.9312222
114.992,12.51838
115.19223,4.8713602
115.39265,-1.4454386
115.59323,35.290398
115.794,55.30955
115.99493,55.897677
116.19604,52.964046
116.39732,36.089585
116.59878,34.001708
116.80041,50.275963
117.00222,54.439455
117.2042,35.765539
117.40635,1.4283804
117.60868,8.7597739
117.81119,22.827001
118.01386,44.49127
118.21672,22.87215
118.41974,3.9519546
118.62294,5.9928914
118.82631,8.9180667
119.02986,16.449126
119.23358,10.246969
119.43748,3.3834912
119.64155,2.2100957
119.8458,3.5203237
120.05022,8.4445095
120.25481,8.2398619
120.45958,1.5530554
120.66452,-1.1583939
120.86963,0.70528352
121.07492,8.9126381
121.28039,6.4471378
121.48603,-1.4855273
121.69184,-3.1975448
121.89783,-1.9799566
122.10399,1.7673911
122.31032,3.3155478
122.51683,-2.333564
122.72351,-5.341681
122.93037,-5.251056
123.1374,-0.79294611
123.34461,6.6331868
123.55199,-1.8730802
123.75954,-7.2806051
123.96727,-6.7673965
124.17518,0.1740428
124.38325,6.2465194
124.5915,-3.1212855
124.79993,-7.8294102
125.00853,-6.7782778
125.2173,-3.6587763
125.42625,1.1215588
125.63537,-4.3326975
125.84467,-6.5651821
126.05414,-6.1372177
126.26378,-2.5182391
126.4736,5.6912154
126.6836,6.6649253
126.89376,7.9769004
127.10411,7.128102
127.31462,8.8013443
127.52531,11.643302
127.73618,9.5640089
127.94721,7.423135
128.15843,6.8277545
128.36981,17.466449
128.58137,32.172743
128.79311,23.349559
129.00502,20.354837
129.2171,28.740286
129.42936,39.078765
129.64179,47.394879
129.8544,45.814732
130.06718,33.515565
130.28013,35.295532
130.49326,50.170397
130.70656,51.74262
130.92004,51.37706
131.13369,49.842653
131.34751,47.869886
