,Intensity
21.172478,0.24986897
21.258449,0.37000549
21.344594,0.51366057
21.430913,0.32789304
21.517406,0.62054604
21.604074,0.15240387
21.690915,0.42150576
21.777931,0.40824387
21.865121,0.26948092
21.952486,0.54639341
22.040024,0.007608772
22.127737,0.080577994
22.215624,0.03588931
22.303685,-0.063712183
22.39192,0.31510685
22.480329,-0.20020261
22.568913,0.021731983
22.657671,-0.007324664
22.746603,0.002823529
22.835709,-0.33485808
22.924989,-0.62603365
23.014444,-1.0118797
23.104073,-1.3276902
23.193876,-1.3930732
23.283853,-1.8276364
23.374004,-2.066674
23.46433,-2.4552839
23.554829,-2.7267996
23.645503,-2.8498485
23.736351,-3.4048227
23.827373,-3.5995654
23.91857,-3.9046648
24.009941,-4.1946307
24.101485,-4.3126004
24.193204,-4.6899464
24.285098,-4.997257
24.377165,-5.4070811
24.469407,-5.6213796
24.561822,-5.898976
24.654412,-6.2398702
24.747176,-6.4636702
24.840115,-6.688023
24.933227,-7.1482227
25.026514,-7.2795634
25.119975,-7.4820452
25.21361,-7.3321385
25.307419,-6.3278827
25.401403,-4.5947679
25.49556,4.5809313
25.589892,40.728627
25.684398,71.722828
25.779078,19.116477
25.873933,37.607612
25.968961,81.580547
26.064164,81.709793
26.159541,81.37574
26.255092,81.135252
26.350818,80.737349
26.446717,80.45654
26.542791,80.175178
26.639039,78.724636
26.735461,78.583345
26.832057,78.504247
26.928828,78.165772
27.025772,77.536548
27.122891,77.440104
27.220184,77.280363
27.317652,76.625952
27.415293,76.112164
27.513109,76.091941
27.611098,75.616263
27.709262,73.579248
27.807601,68.412269
27.906113,60.068266
28.0048,49.221749
28.10366,40.108013
28.202695,32.734901
28.301904,30.161236
28.401288,29.508587
28.500845,28.502444
28.600577,26.915356
28.700483,24.731637
28.800563,25.598345
28.900817,27.13901
29.001246,28.239907
29.101848,29.340251
29.202625,27.875337
29.303576,26.78634
29.404701,28.143849
29.506001,29.900805
29.607474,32.668974
29.709122,32.660119
29.810944,32.14875
29.91294,29.236829
30.01511,28.747884
30.117455,27.027014
30.219974,24.184022
30.322666,20.783615
30.425534,21.045401
30.528575,21.408594
30.63179,21.371234
30.73518,19.584302
30.838744,16.204661
30.942482,13.200937
31.046394,10.612347
31.15048,9.9212427
31.254741,9.2374291
31.359176,8.0746314
31.463785,6.9661829
31.568568,6.2179659
31.673525,5.7986078
31.778657,5.5747754
31.883963,4.9111746
31.989442,4.2470209
32.095097,3.1038831
32.200925,2.4543101
32.306927,2.4159491
32.413104,1.1691921
32.519455,-0.3212549
32.62598,-0.96037254
32.732679,-1.8815544
32.839553,-1.7906828
32.9466,-2.5465814
33.053822,-2.0865049
33.161218,-2.2928064
33.268788,-2.9380348
33.376532,-2.2888569
33.484451,-2.6040961
33.592544,-1.1935564
33.700811,-0.096453466
33.809252,0.85191858
33.917867,2.2319519
34.026657,3.6828622
34.13562,4.898767
34.244758,5.9502548
34.35407,3.9196783
34.463556,3.5599787
34.573217,2.1339012
34.683052,1.4767399
34.79306,0.31790655
34.903243,-0.59750084
35.013601,-0.74399206
35.124132,-1.086273
35.234838,-0.32238284
35.345717,0.52807054
35.456771,-1.4839325
35.567999,-0.92309771
35.679402,-0.25217031
35.790978,0.71708502
35.902729,-0.054547396
36.014654,-0.080793049
36.126753,-0.14596566
36.239026,0.05581711
36.351474,1.0265161
36.464095,-0.37896686
36.576891,-0.13710223
36.689861,0.55210995
36.803005,0.049453985
36.916324,-0.25683482
37.029816,-0.24126628
37.143483,-0.31168353
37.257324,-0.77396891
37.371339,-0.27910283
37.485529,0.34938531
37.599892,-0.59830841
37.71443,0.2895807
37.829142,-0.37518263
37.944028,-1.2592651
38.059088,-0.40188235
38.174323,-1.082921
38.289731,-1.2775647
38.405314,-1.4014995
38.521071,-1.3527648
38.637002,-0.85685071
38.753108,-0.56473765
38.869387,-0.2411315
38.985841,-0.1683852
39.102469,0.30448164
39.219271,0.31472393
39.336248,0.67018481
39.453398,0.37478583
39.570723,0.2049976
39.688222,0.82748677
39.805895,0.046174915
39.923742,-0.55462424
40.041764,-0.31608716
40.15996,-0.61860601
40.278329,-0.60727883
40.396873,-0.62720365
40.515592,-0.7254393
40.634484,-0.10198578
40.753551,-0.54507839
40.872792,-0.39981515
40.992207,-0.38776471
41.111796,-0.76486961
41.231559,-0.48334612
41.351497,-0.93142952
41.471608,-1.0581394
41.591894,-1.4909268
41.712355,-1.5317525
41.832989,-1.2512046
41.953797,-1.0806559
42.07478,-1.1063806
42.195937,-1.846026
42.317268,-1.8721411
42.438773,0.30547031
42.560453,10.020141
42.682306,47.546382
42.804334,68.060663
42.926536,22.935533
43.048912,37.872953
43.171463,70.08861
43.294187,70.931522
43.417086,70.935023
43.540159,70.906957
43.663406,70.439479
43.786828,70.167886
43.910423,69.041195
44.034193,68.431956
44.158137,68.426443
44.282255,67.550147
44.406547,61.18346
44.531014,57.404813
44.655654,56.339696
44.780469,55.556737
44.905458,56.616721
45.030621,51.621607
45.155959,45.653749
45.28147,62.815107
45.407156,67.113526
45.533016,67.11371
45.65905,56.180366
45.785259,42.689963
45.911641,37.364072
46.038198,29.512495
46.164929,23.880331
46.291834,27.487187
46.418913,26.960515
46.546167,24.386589
46.673595,24.769331
46.801196,23.653838
46.928972,23.651876
47.056923,24.567365
47.185047,25.098346
47.313346,24.797759
47.441819,24.65384
47.570466,26.956784
47.699287,31.588945
47.828282,22.26797
47.957452,16.64876
48.086795,17.8921
48.216313,19.009755
48.346006,16.111529
48.475872,14.609185
48.605912,24.887039
48.736127,49.89411
48.866516,31.685299
48.997079,17.899822
49.127816,25.0867
49.258728,34.932205
49.389813,36.055947
49.521073,36.1442
49.652507,41.934218
49.784115,53.778943
49.915898,45.835238
50.047854,34.024671
50.179985,30.974693
50.31229,28.928441
50.444769,24.12121
50.577423,21.509863
50.71025,21.69832
50.843252,31.792465
50.976428,29.266806
51.109778,17.862521
51.243302,14.669806
51.377001,15.312189
51.510873,14.244574
51.64492,13.29441
51.779141,10.681306
51.913536,9.7856544
52.048106,8.4584348
52.182849,6.668275
52.317767,5.6779201
52.452859,4.4599191
52.588125,4.1593699
52.723566,3.6547041
52.85918,2.6635687
52.994969,1.8840028
53.130932,1.1983595
53.267069,0.75565822
53.40338,0.43040891
53.539866,0.45006251
53.676525,-0.29910647
53.813359,-2.1857255
53.950367,-0.30939558
54.08755,-0.801621
54.224906,-1.2153429
54.362437,-1.2917379
54.500141,-1.273943
54.63802,-2.0168604
54.776074,-1.8028429
54.914301,-0.89071402
55.052703,-0.1745915
55.191278,-1.2623184
55.330028,-1.1499732
55.468952,-0.98265399
55.608051,-0.99565478
55.747323,-0.74975992
55.88677,-0.88026353
56.026391,-0.87736169
56.166186,-1.0155642
56.306155,-1.2948711
56.446298,-0.72704703
56.586616,-0.94346457
56.727108,-0.43039824
56.867774,-0.33294607
57.008614,0.031244884
57.149629,-0.33390381
57.290817,-0.5734902
57.43218,-0.81250101
57.573717,-0.18094749
57.715428,0.27018996
57.857313,0.87032312
57.999373,1.1959226
58.141607,1.3254197
58.284014,0.97646147
58.426597,0.32159703
58.569353,-0.25485995
58.712283,-0.57251731
58.855388,-0.2000025
58.998667,0.12542958
59.14212,0.058680889
59.285747,-0.62769956
59.429548,-1.1807706
59.573524,-1.0044537
59.717674,-0.20855296
59.861998,-0.54208787
60.006496,-0.71094079
60.151168,-0.8955039
60.296015,-0.42126739
60.441036,5.1509844
60.58623,8.4487025
60.7316,0.24835751
60.877143,-2.8931879
61.02286,-1.4151494
61.168752,-1.1606641
61.314818,-0.7101244
61.461058,-1.1615694
61.607472,0.82617747
61.754061,-0.009629024
61.900823,0.37022685
62.04776,4.3500588
62.194871,3.7494747
62.342156,2.8194549
62.489616,12.093333
62.637249,51.822089
62.785057,44.546899
62.933039,7.5305093
63.081195,-1.1643359
63.229525,6.8231479
63.37803,2.9125686
63.526708,1.6372595
63.675561,12.330554
63.824588,15.133628
63.97379,3.6151104
64.123165,3.8142155
64.272715,9.174081
64.422439,10.337844
64.572337,12.450603
64.722409,21.198632
64.872655,22.283892
65.023076,11.133834
65.17367,7.6229679
65.324439,10.182666
65.475383,6.1933206
65.6265,8.2353239
65.777791,37.49299
65.929257,47.338867
66.080897,13.145504
66.232711,-2.5459218
66.384699,4.6645894
66.536862,3.1691943
66.689198,1.4227949
66.841709,3.9822539
66.994394,4.9809048
67.147254,1.3050219
67.300287,-1.4297085
67.453495,-0.41544309
67.606876,-2.0835546
67.760432,-1.8850233
67.914162,3.67819
68.068067,6.825693
68.222145,-1.1562396
68.376398,-4.7381961
68.530825,-4.1384295
68.685426,-3.9778479
68.840201,-3.5191963
68.995151,-0.89580823
69.150274,-3.103762
69.305572,-4.6607046
69.461044,-4.3274205
69.616691,-3.5862625
69.772511,-4.1470346
69.928506,2.8216357
70.084674,16.276611
70.241017,3.3786764
70.397535,-4.2564827
70.554226,-2.3308268
70.711092,-1.0012187
70.868131,-2.0323641
71.025345,-1.4477926
71.182733,0.40739789
71.340296,0.144972
71.498032,-1.3017369
71.655943,-0.8268465
71.814028,-0.28918029
71.972287,0.12302642
72.13072,-0.45297146
72.289327,1.065179
72.448109,5.9010072
72.607065,11.450592
72.766195,15.086481
72.925499,12.236127
73.084977,9.2289409
73.24463,20.598256
73.404457,25.426425
73.564458,6.9918801
73.724633,-0.21910485
73.884982,2.2248428
74.045506,1.8060761
74.206203,-0.17344424
74.367075,0.64706612
74.528121,0.89505816
74.689342,0.045041686
74.850736,1.9244677
75.012305,-0.47058543
75.174048,-0.99109804
75.335965,19.108028
75.498056,50.940518
75.660321,25.439705
75.822761,-4.4218611
75.985375,-1.9932006
76.148163,1.7296083
76.311125,1.2093106
76.474261,12.869436
76.637572,13.541356
76.801056,2.9740919
76.964715,0.59509344
77.128548,1.9337728
77.292556,1.8842475
77.456737,21.646518
77.621093,54.53823
77.785623,34.982915
77.950327,5.145277
78.115205,1.8645327
78.280257,6.1681328
78.445484,10.997254
78.610885,37.614641
78.77646,31.792843
78.942209,6.2142128
79.108132,0.65129975
79.27423,5.3237115
79.440502,3.3294873
79.606947,15.860784
79.773568,24.070543
79.940362,8.0215087
80.10733,3.8548583
80.274473,7.3901994
80.44179,6.7608653
80.609281,6.5080325
80.776946,21.063073
80.944786,18.002459
81.112799,4.5497182
81.280987,0.97151799
81.449349,3.1894269
81.617885,2.4740332
81.786596,1.7194545
81.95548,2.306083
82.124539,1.684899
82.293772,-0.34801899
82.463179,0.14458393
82.63276,-0.17062558
82.802516,-0.11717694
82.972446,0.57943965
83.142549,-0.6925405
83.312828,-0.38017624
83.48328,-0.7266048
83.653906,-0.61810069
83.824707,-0.83113452
83.995682,-1.0676671
84.166831,-1.2649532
84.338154,-1.2582871
84.509651,-1.0006099
84.681323,-0.59388235
84.853169,-1.2816746
85.025189,-0.76189944
85.197383,-1.5051452
85.369751,-1.5584708
85.542294,-1.8944251
85.71501,-2.0737924
85.887901,-1.7828474
86.060966,2.7666454
86.234206,2.5001761
86.407619,-2.4332357
86.581207,-4.2453547
86.754969,-3.2420633
86.928905,-1.4390476
87.103015,9.9872216
87.277299,10.55047
87.451758,0.79971701
87.626391,-0.98268432
87.801198,-3.6751654
87.976179,2.392862
88.151334,52.288065
88.326664,56.128089
88.502168,38.477642
88.677845,2.4739783
88.853698,8.2425874
89.029724,8.0030776
89.205924,10.429959
89.382299,15.264407
89.558848,8.1691677
89.735571,3.5442409
89.912468,-0.3044911
90.08954,0.12885399
90.266785,33.181531
90.444205,48.986874
90.621799,21.968411
90.799567,-2.9091513
90.97751,-3.9987539
91.155626,-0.99451467
91.333917,25.93886
91.512382,42.275881
91.691021,9.3420383
91.869834,-9.5214924
92.048822,-4.6911813
92.227984,-2.4101656
92.407319,19.141162
92.586829,37.93143
92.766514,20.297893
92.946372,7.2366292
93.126405,-2.6170675
93.306612,18.368176
93.486993,48.192359
93.667548,48.228031
93.848277,48.734015
94.029181,43.624037
94.210259,40.160842
94.391511,25.473842
94.572937,26.621861
94.754537,24.875486
94.936312,7.1915797
95.11826,-2.0141706
95.300383,0.81117587
95.48268,2.9068347
95.665152,7.0492766
95.847797,3.3012466
96.030617,-2.1176475
96.213611,-3.795641
96.396779,-3.1131259
96.580121,13.671074
96.763637,35.913822
96.947328,10.022961
97.131193,-7.6250395
97.315232,-4.4576289
97.499445,-4.2787296
97.683832,-3.300106
97.868394,-2.3609739
98.053129,-1.4848627
98.238039,-0.52016979
98.423123,-0.4574598
98.608382,0.5071888
98.793814,4.4522074
98.979421,4.2168116
99.165202,-2.1440965
99.351157,-4.1677719
99.537286,-3.7679401
99.723589,-4.4426402
99.910067,-2.0036371
100.09672,-0.89014627
100.28354,-0.26295217
100.47055,-1.965192
100.65772,-1.7772579
100.84507,15.202811
101.03259,34.057367
101.22029,14.723666
101.40816,-6.6022141
101.5962,-4.9634105
101.78442,1.0675278
101.97282,26.635699
102.16139,30.36071
102.35013,13.293543
102.53904,1.8498825
102.72813,0.72776871
102.9174,31.009554
103.10684,40.554063
103.29645,40.592667
103.48624,38.43517
103.6762,31.485494
103.86633,26.457365
104.05664,16.166469
104.24713,18.503001
104.43779,9.2238249
104.62862,-0.53380483
104.81963,-4.2287116
105.01081,2.8920457
105.20216,31.448075
105.39369,33.596239
105.58539,4.4032042
105.77727,-8.9388723
105.96932,-1.4888141
106.16155,-0.948582
106.35395,3.2230005
106.54652,-3.9466157
106.73927,-6.4731168
106.93219,-6.7016009
107.12529,-5.3928522
107.31856,6.8962664
107.51201,8.9343825
107.70563,-3.0039942
107.89942,-8.9502362
108.09339,-8.018069
108.28753,12.765056
108.48185,36.646199
108.67634,9.7586916
108.871,-12.917073
109.06584,-8.0869775
109.26085,-4.8412179
109.45604,0.81236265
109.6514,-0.16937308
109.84694,-4.3589741
110.04264,-9.2544797
110.23853,-4.8794192
110.43459,36.209345
110.63082,39.643184
110.82722,27.877002
111.02381,-8.461752
111.22056,-4.3220965
111.41749,-1.0216788
111.61459,1.9100891
111.81187,-3.3777729
112.00932,-7.8342845
112.20695,-10.690818
112.40475,-4.4885508
112.60272,31.148989
112.80087,33.523761
112.99919,-2.430901
113.19769,-14.667938
113.39636,-4.1206832
113.5952,6.238314
113.79422,15.020818
113.99342,-2.1104248
114.19278,-12.44169
114.39233,-8.5298405
114.59204,-5.2689934
114.79193,3.0349688
114.992,2.2408695
115.19223,-5.2199185
115.39265,-8.9944542
115.59323,20.995694
115.794,38.98582
115.99493,39.273962
116.19604,34.158161
116.39732,18.650182
116.59878,9.7225715
116.80041,19.257684
117.00222,24.039834
117.2042,9.9278439
117.40635,-4.3096587
117.60868,-2.1707129
117.81119,34.289779
118.01386,39.103191
118.21672,38.026384
118.41974,28.643672
118.62294,19.919762
118.82631,15.540928
119.02986,24.981679
119.23358,11.904761
119.43748,1.4788014
119.64155,-4.4373765
119.8458,3.2699528
120.05022,30.812554
120.25481,29.084545
120.45958,2.2898469
120.66452,-9.7597753
120.86963,4.512149
121.07492,20.1566
121.28039,7.0951468
121.48603,-6.6722111
121.69184,-7.1533167
121.89783,-2.3716994
122.10399,5.3432291
122.31032,12.030684
122.51683,-1.5720784
122.72351,-10.243724
122.93037,-9.3232558
123.1374,-3.2969494
123.34461,-0.29029477
123.55199,-7.6366252
123.75954,-11.743784
123.96727,-9.4352999
124.17518,-2.6405854
124.38325,1.7305559
124.5915,-8.7061899
124.79993,-12.711607
125.00853,-11.524911
125.2173,-7.6088471
125.42625,-0.75949378
125.63537,-9.8866549
125.84467,-13.994252
126.05414,-11.874442
126.26378,-6.9782053
126.4736,-0.77220847
126.6836,-4.3544908
126.89376,-5.5211308
127.10411,-4.9544812
127.31462,-2.2623853
127.52531,4.8610393
127.73618,0.81579253
127.94721,-4.9314588
128.15843,-4.5375776
128.36981,14.326848
128.58137,32.908877
128.79311,16.871254
129.00502,-1.127197
129.2171,5.1723473
129.42936,25.213024
129.64179,35.567383
129.8544,29.929541
130.06718,8.6994978
130.28013,13.226274
130.49326,35.282418
130.70656,36.397341
