,Intensity
2.8234234,0.061559876
2.8548732,0.11397641
2.8864971,-0.014012981
2.9182952,0.265827
2.9502676,0.098594393
2.9824141,0.158799
3.0147348,0.2111467
3.0472296,0.26348064
3.0798987,0.39423218
3.112742,0.28183271
3.1457594,0.55373319
3.1789511,0.46483559
3.2123169,0.39945364
3.2458569,0.57719518
3.2795711,0.31570727
3.3134595,0.30518598
3.3475221,0.61621956
3.3817589,0.61351387
3.4161698,0.46961796
3.450755,0.66296317
3.4855143,0.66805933
3.5204478,0.57902408
3.5555556,0.5213476
3.5908375,0.89502992
3.6262936,0.56281611
3.6619238,0.52862775
3.6977283,0.82383739
3.733707,0.60922934
3.7698598,0.7240193
3.8061868,0.61918764
3.8426881,0.60061673
3.8793635,0.72320852
3.9162131,0.6261787
3.9532369,0.76442924
3.9904348,0.6281562
4.027807,0.54677136
4.0653534,0.57517668
4.1030739,0.31337215
4.1409686,0.55351464
4.1790376,0.4014865
4.2172807,0.2494446
4.255698,0.33268304
4.2942895,0.17277047
4.3330551,0.17755001
4.371995,0.12741383
4.411109,0.061577603
4.4503973,0.12906095
4.4898597,-0.007391045
4.5294963,0.130653
4.5693071,-0.06857162
4.6092921,-0.048202163
4.6494513,0.050584899
4.6897847,-0.085935921
4.7302923,-0.089137175
4.770974,0.001765453
4.8118299,-0.06420843
4.8528601,-0.020392157
4.8940644,0.017217484
4.9354429,-8.16E-05
4.9769956,0.021828163
5.0187225,-0.058229623
5.0606235,-0.028490277
5.1026988,-0.030130269
5.1449482,-0.10236529
5.1873719,0.1391184
5.2299697,-0.058620395
5.2727417,-0.052444408
5.3156879,0.13411695
5.3588083,0.022632296
5.4021029,-0.081016007
5.4455717,0.10552498
5.4892146,0.041078783
5.5330318,-0.007687927
5.5770231,0.19451897
5.6211886,0.13789554
5.6655283,0.15185356
5.7100422,0.095216552
5.7547303,0.21112178
5.7995926,0.083882957
5.8446291,0.23114715
5.8898397,0.23722809
5.9352245,0.22761596
5.9807836,0.28074214
6.0265168,0.25543015
6.0724242,0.26932707
6.1185058,0.25968778
6.1647616,0.10886523
6.2111916,0.26391825
6.2577957,0.15229781
6.3045741,0.37008235
6.3515266,0.36825225
6.3986533,0.084062421
6.4459543,0.41947365
6.4934294,0.1901722
6.5410787,0.10988357
6.5889021,0.27272541
6.6368998,0.15320752
6.6850717,0.21407499
6.7334177,0.32983764
6.781938,0.32794644
6.8306324,0.16134256
6.879501,0.27708484
6.9285438,0.14183994
6.9777608,0.17129413
7.027152,0.36544741
7.0767174,0.18312331
7.1264569,0.16549831
7.1763707,0.34394495
7.2264586,0.10669852
7.2767207,0.28513158
7.327157,0.000812757
7.3777675,0.39884008
7.4285522,0.27137042
7.4795111,-0.020811913
7.5306442,0.5575872
7.5819514,-0.079706751
7.6334329,0.090835646
7.6850885,0.39470459
7.7369183,-0.085746988
7.7889223,0.24163779
7.8411005,0.043525574
7.8934529,0.1669752
7.9459795,0.11002588
7.9986802,0.037383495
8.0515552,0.16081275
8.1046043,0.00188228
8.1578277,0.054709723
8.2112252,0.10753038
8.2647969,-0.098479288
8.3185428,0.095504258
8.3724629,0.022814347
8.4265572,-0.010666667
8.4808256,-0.018756576
8.5352683,-0.089592374
8.5898851,-0.027095632
8.6446761,-0.074403604
8.6996413,0.011620966
8.7547808,-0.059218001
8.8100943,-0.028096976
8.8655821,-0.036192429
8.9212441,-0.12272005
8.9770803,-0.16218963
9.0330906,-0.084012954
9.0892751,-0.099954713
9.1456339,-0.029622754
9.2021668,-0.029879822
9.2588739,-0.092882781
9.3157552,-0.038239473
9.3728107,-0.10908715
9.4300403,-0.10934739
9.4874442,-0.023333909
9.5450222,0.015619956
9.6027745,-0.047387755
9.6607009,-0.039808023
9.7188015,0.061888564
9.7770763,0.006721614
9.8355253,-0.001387305
9.8941485,0.17089514
9.9529458,-0.13525458
10.011917,0.20173217
10.071063,-0.010301489
10.130383,0.067860142
10.189877,0.098962157
10.249545,0.043788871
10.309388,0.035673615
10.369405,0.1608909
10.429596,0.12140151
10.489961,0.13681329
10.5505,0.12085173
10.611213,0.17547761
10.672101,0.15167133
10.733163,0.12786426
10.794399,0.29229169
10.855809,0.08809087
10.917393,0.15055593
10.979152,0.30713784
11.041085,0.055875828
11.103192,0.21245616
11.165473,0.17295727
11.227928,0.16483013
11.290558,0.19591789
11.353361,0.21131858
11.416339,0.10907142
11.479491,0.36760778
11.542818,-0.087582141
11.606318,0.2885997
11.669993,0.03732976
11.733841,0.25664727
11.797864,0.075963983
11.862062,0.075672063
11.926433,0.19302641
11.990979,0.082928984
12.055698,0.012046452
12.120592,0.098025874
12.185661,0.1840045
12.250903,-0.075115699
12.316319,-0.012668065
12.38191,0.11252387
12.447675,0.025950316
12.513614,0.002121063
12.579727,0.23711455
12.646015,-0.13965746
12.712477,0.13455012
12.779112,0.040129466
12.845923,-0.030762571
12.912907,-0.015380889
12.980065,-0.023529412
13.047398,-9.74E-05
13.114905,-0.11784205
13.182586,-0.11009679
13.250441,0.14862862
13.31847,-0.016175641
13.386674,-0.13392133
13.455051,0.077744497
13.523603,-0.22823699
13.592329,0.054016568
13.66123,-0.10294581
13.730304,-0.063830016
13.799553,0.069403177
13.868976,-0.11893251
13.938573,-0.009229232
14.008344,-0.0877615
14.07829,0.084686372
14.148409,-0.18208169
14.218703,0.006051948
14.289171,-0.017579368
14.359813,-0.009838386
14.43063,0.021431756
14.50162,-0.18259247
14.572785,0.16240266
14.644124,-0.065151487
14.715637,-0.073098039
14.787324,0.16485699
14.859186,-0.067788816
14.931221,0.060337104
15.003431,0.094332785
15.075815,-0.083448832
15.148374,0.044639312
15.221106,-0.093951803
15.294013,0.096856255
15.367094,-0.073132593
15.440349,-0.15685952
15.513778,0.22998919
15.587381,-0.143959
15.661159,0.046786096
15.735111,0.041440171
15.809237,-0.065879131
15.883537,0.046396819
15.958011,0.064542529
16.03266,-0.003598862
16.107482,0.10079617
16.182479,-0.061488048
16.25765,0.019352393
16.332996,-0.00962368
16.408515,-0.10920058
16.484209,0.057876594
16.560077,0.091607843
16.636119,-0.037094868
16.712335,0.053784938
16.788725,-0.10634097
16.86529,-0.007668679
16.942029,-0.13647269
17.018942,-0.10843928
17.096029,-0.072588062
17.17329,-0.11519354
17.250726,-0.063706694
17.328335,-0.12989223
17.406119,0.14899494
17.484077,-0.089790267
17.56221,0.10277175
17.640516,0.020798635
17.718997,-0.15531745
17.797652,0.24109016
17.876481,0.17472734
17.955484,0.34363332
18.034662,0.30074927
18.114013,-0.048042462
18.193539,0.70902284
18.273239,0.054298102
18.353113,0.56033236
18.433162,0.6271256
18.513384,1.0468347
18.593781,0.90965572
18.674352,0.56852985
18.755097,0.98816297
18.836016,0.74894724
18.91711,0.26656892
18.998377,1.0076947
19.079819,0.14879514
19.161435,0.18398791
19.243226,0.015233785
19.32519,-0.075114292
19.407329,-0.3772524
19.489642,-0.16176877
19.572129,0.045846389
19.65479,-0.45244613
19.737625,0.00609878
19.820635,-0.35106791
19.903819,-0.48080895
19.987177,-0.10861453
20.070709,-0.50507289
20.154415,-0.28194873
20.238296,0.16075796
20.32235,0.87010598
20.406579,0.29315416
20.490982,-0.079901404
20.57556,8.7156452
20.660311,30.985676
20.745237,15.169407
20.830337,2.0119368
20.915611,0.55640166
21.001059,1.8145667
21.086681,1.2452554
21.172478,0.66807567
21.258449,1.1104785
21.344594,0.89403238
21.430913,1.0148159
21.517406,1.0257701
21.604074,1.0210128
21.690915,0.99270071
21.777931,1.0741672
21.865121,0.87325548
21.952486,0.49192625
22.040024,0.51057169
22.127737,0.16056436
22.215624,0.38308072
22.303685,0.033022734
22.39192,-0.026864496
22.480329,0.4073406
22.568913,-0.4133816
22.657671,-0.08118794
22.746603,0.007843137
22.835709,-0.45231235
22.924989,-0.089102018
23.014444,-0.56527096
23.104073,-0.41415252
23.193876,-0.49849178
23.283853,-1.0927986
23.374004,-0.52648461
23.46433,-1.1524911
23.554829,-0.98650435
23.645503,-1.2363674
23.736351,-1.6667863
23.827373,-1.3052119
23.91857,-1.5790952
24.009941,-1.6570636
24.101485,-1.4371564
24.193204,-1.9311383
24.285098,-1.7350877
24.377165,-1.9784164
24.469407,-2.2689675
24.561822,-2.089094
24.654412,-2.3485997
24.747176,-2.2945436
24.840115,-2.3661412
24.933227,-2.586922
25.026514,-2.6745331
25.119975,-2.8015234
25.21361,-2.3953441
25.307419,-2.6246224
25.401403,-1.3717114
25.49556,0.93985961
25.589892,12.600287
25.684398,26.872315
25.779078,7.3245714
25.873933,12.874704
25.968961,87.703104
26.064164,90.547026
26.159541,90.394707
26.255092,88.869675
26.350818,77.673892
26.446717,72.548533
26.542791,69.493598
26.639039,80.932618
26.735461,86.724415
26.832057,87.912127
26.928828,88.503597
27.025772,87.965492
27.122891,87.466439
27.220184,87.477026
27.317652,86.993332
27.415293,85.419278
27.513109,83.46859
27.611098,80.905974
27.709262,76.994174
27.807601,70.297897
27.906113,64.636751
28.0048,60.018578
28.10366,54.459066
28.202695,49.746448
28.301904,45.496412
28.401288,43.591311
28.500845,41.678203
28.600577,39.882578
28.700483,38.690711
28.800563,37.773191
28.900817,36.424134
29.001246,34.2906
29.101848,32.67455
29.202625,30.61912
29.303576,28.97137
29.404701,27.676397
29.506001,26.193025
29.607474,24.929098
29.709122,24.708144
29.810944,22.596831
29.91294,20.720648
30.01511,19.965871
30.117455,18.042302
30.219974,18.855824
30.322666,17.324085
30.425534,16.443163
30.528575,16.126783
30.63179,16.469063
30.73518,16.944512
30.838744,16.706073
30.942482,17.000803
31.046394,16.416939
31.15048,15.723107
31.254741,16.362444
31.359176,15.221226
31.463785,15.075923
31.568568,15.848103
31.673525,16.220119
31.778657,18.050796
31.883963,20.88523
31.989442,22.197933
32.095097,23.416354
32.200925,24.93265
32.306927,23.899764
32.413104,23.768675
32.519455,22.053108
32.62598,22.972672
32.732679,21.335209
32.839553,18.544642
32.9466,16.985284
33.053822,15.825762
33.161218,14.077841
33.268788,13.568972
33.376532,13.240332
33.484451,13.468391
33.592544,15.610012
33.700811,19.210293
33.809252,22.143744
33.917867,32.386835
34.026657,44.637605
34.13562,51.374487
34.244758,54.17395
34.35407,52.902661
34.463556,52.007679
34.573217,46.516455
34.683052,37.919185
34.79306,32.153124
34.903243,27.304547
35.013601,21.585218
35.124132,18.461803
35.234838,16.514696
35.345717,14.128209
35.456771,11.94548
35.567999,9.825333
35.679402,8.7873752
35.790978,8.4080773
35.902729,8.3031255
36.014654,7.0058534
36.126753,6.5790059
36.239026,5.9245438
36.351474,5.8267808
36.464095,5.6425798
36.576891,4.8935093
36.689861,4.018785
36.803005,4.0693873
36.916324,3.4061005
37.029816,2.5779443
37.143483,2.4398205
37.257324,1.5564351
37.371339,1.9670038
37.485529,1.2009383
37.599892,0.51314055
37.71443,0.26439492
37.829142,0.21156413
37.944028,-0.42182242
38.059088,-0.92203922
38.174323,-0.63447302
38.289731,-0.77032165
38.405314,-0.59233021
38.521071,-0.19461635
38.637002,-0.51835653
38.753108,0.19331198
38.869387,-0.42039511
38.985841,-0.82222292
39.102469,-0.42393615
39.219271,-1.1000446
39.336248,-0.77996004
39.453398,-0.49113345
39.570723,-0.67278051
39.688222,-0.33666592
39.805895,-0.58082892
39.923742,-0.1660538
40.041764,-0.59037979
40.15996,-0.55968923
40.278329,-0.097511546
40.396873,-0.50580751
40.515592,-0.12967517
40.634484,-0.44362433
40.753551,-0.31040008
40.872792,-0.16137498
40.992207,-0.41223529
41.111796,-0.39277665
41.231559,-1.157889
41.351497,-1.1154155
41.471608,-1.0182972
41.591894,-1.423397
41.712355,-1.2483619
41.832989,-1.3167213
41.953797,-1.6284753
42.07478,-1.2659766
42.195937,-1.6253039
42.317268,-1.5299865
42.438773,-1.2545341
42.560453,1.765759
42.682306,16.221089
42.804334,34.87224
42.926536,9.2015654
43.048912,12.738477
43.171463,76.565327
43.294187,78.227213
43.417086,78.069235
43.540159,77.056098
43.663406,74.332899
43.786828,69.068267
43.910423,45.764161
44.034193,29.016661
44.158137,35.531649
44.282255,36.211086
44.406547,32.835363
44.531014,37.32605
44.655654,41.94197
44.780469,44.236064
44.905458,45.894606
45.030621,44.792107
45.155959,41.171704
45.28147,44.288298
45.407156,65.475223
45.533016,54.363852
45.65905,27.581635
45.785259,21.857985
45.911641,24.581136
46.038198,22.511873
46.164929,19.838431
46.291834,20.592183
46.418913,21.196658
46.546167,21.204797
46.673595,20.796993
46.801196,22.757559
46.928972,27.886495
47.056923,36.724978
47.185047,43.225949
47.313346,49.867839
47.441819,52.682021
47.570466,52.625357
47.699287,53.337063
47.828282,46.574002
47.957452,39.536175
48.086795,36.537305
48.216313,35.883277
48.346006,31.997619
48.475872,30.62935
48.605912,41.864746
48.736127,62.543022
48.866516,56.836726
48.997079,54.149782
49.127816,65.682188
49.258728,67.418258
49.389813,67.710934
49.521073,67.611195
49.652507,67.440611
49.784115,67.403104
49.915898,68.173182
50.047854,67.170454
50.179985,66.049821
50.31229,65.37599
50.444769,64.733275
50.577423,63.376576
50.71025,60.615699
50.843252,58.803584
50.976428,57.242192
51.109778,51.02172
51.243302,46.134323
51.377001,43.560395
51.510873,42.154837
51.64492,38.505885
51.779141,35.217459
51.913536,33.018973
52.048106,32.34964
52.182849,30.00162
52.317767,26.994518
52.452859,24.261669
52.588125,20.548171
52.723566,20.410886
52.85918,18.994912
52.994969,18.42574
53.130932,18.40533
53.267069,16.541526
53.40338,15.195111
53.539866,13.754322
53.676525,12.752491
53.813359,9.601383
53.950367,7.940214
54.08755,7.267023
54.224906,5.7308297
54.362437,6.5551634
54.500141,6.0929653
54.63802,4.4148238
54.776074,4.7050524
54.914301,4.6577688
55.052703,4.5082672
55.191278,2.6565476
55.330028,1.3222178
55.468952,0.99155227
55.608051,-0.10015481
55.747323,-2.3764329
55.88677,-2.3157133
56.026391,-2.0199569
56.166186,-2.9087714
56.306155,-2.7076471
56.446298,-2.8675644
56.586616,-2.9100919
56.727108,-2.1371904
56.867774,-1.5606246
57.008614,-0.61568853
57.149629,-0.53375485
57.290817,-1.2128627
57.43218,0.6030456
57.573717,0.68548075
57.715428,2.0932662
57.857313,3.7597354
57.999373,3.2927313
58.141607,3.5706855
58.284014,3.1034017
58.426597,2.9340173
58.569353,2.2703754
58.712283,2.0379662
58.855388,2.6838485
58.998667,4.5295909
59.14212,4.7281347
59.285747,4.3539895
59.429548,3.9718614
59.573524,4.2484169
59.717674,4.9091463
59.861998,5.5854222
60.006496,5.3752836
60.151168,5.2748091
60.296015,4.444783
60.441036,3.9910876
60.58623,3.9843112
60.7316,2.1342577
60.877143,0.75465251
61.02286,-0.54666114
61.168752,-0.81282053
61.314818,-0.8516688
61.461058,-1.0318334
61.607472,0.56825429
61.754061,0.074084482
61.900823,1.7993827
62.04776,6.6774821
62.194871,11.924069
62.342156,14.833262
62.489616,22.746236
62.637249,42.25907
62.785057,41.034509
62.933039,20.366671
63.081195,10.153596
63.229525,12.348223
63.37803,9.381927
63.526708,7.6076475
63.675561,19.409699
63.824588,22.968473
63.97379,16.189852
64.123165,25.215013
64.272715,41.871407
64.422439,47.931582
64.572337,49.144559
64.722409,50.859357
64.872655,51.272054
65.023076,49.715984
65.17367,45.477421
65.324439,45.324992
65.475383,42.356738
65.6265,41.576578
65.777791,48.364907
65.929257,50.031527
66.080897,41.956831
66.232711,27.560426
66.384699,28.905058
66.536862,26.029942
66.689198,20.472333
66.841709,20.232231
66.994394,20.423363
67.147254,16.237883
67.300287,13.048343
67.453495,12.933172
67.606876,11.735508
67.760432,8.7337832
67.914162,13.951526
68.068067,17.655404
68.222145,9.0297299
68.376398,3.8784258
68.530825,2.7583545
68.685426,2.5322609
68.840201,2.4315177
68.995151,2.071811
69.150274,1.2021606
69.305572,0.79511547
69.461044,-0.81206956
69.616691,-0.34880621
69.772511,0.11431728
69.928506,1.840046
70.084674,5.6911251
70.241017,2.0283388
70.397535,-0.16007757
70.554226,1.2670525
70.711092,1.5881604
70.868131,2.858148
71.025345,3.6809369
71.182733,3.6016252
71.340296,2.4633501
71.498032,1.0190527
71.655943,0.39814495
71.814028,0.82807771
71.972287,0.81081178
72.13072,2.338504
72.289327,4.815076
72.448109,12.428763
72.607065,22.301134
72.766195,27.828267
72.925499,27.778789
73.084977,24.87427
73.24463,23.012747
73.404457,19.127556
73.564458,11.30497
73.724633,7.3567539
73.884982,7.1495743
74.045506,6.1500981
74.206203,3.9034231
74.367075,3.0291573
74.528121,1.8331831
74.689342,1.4605984
74.850736,0.80552083
75.012305,-2.6575397
75.174048,-2.9050538
75.335965,8.5178805
75.498056,24.40342
75.660321,6.3280353
75.822761,-9.9200382
75.985375,-7.4937418
76.148163,-7.106801
76.311125,-6.9631373
76.474261,8.6339798
76.637572,11.046906
76.801056,-4.0851441
76.964715,-9.5229536
77.128548,-6.5998562
77.292556,-7.0727148
77.456737,3.238863
77.621093,21.26821
77.785623,8.1133664
77.950327,-6.2021392
78.115205,-4.8469341
78.280257,-4.1504299
78.445484,-3.9400777
78.610885,12.740985
78.77646,14.512367
78.942209,-0.54750164
79.108132,-3.0268554
79.27423,3.0586193
79.440502,6.2030401
79.606947,26.108368
79.773568,34.727543
79.940362,14.711547
80.10733,5.0799877
80.274473,8.3583544
80.44179,6.3584124
80.609281,7.4252595
80.776946,26.413798
80.944786,25.692655
81.112799,3.6853598
81.280987,-4.6982833
81.449349,0.35349025
81.617885,-0.88480971
81.786596,-0.72690871
81.95548,0.058565815
82.124539,-2.1597587
82.293772,-2.4642352
82.463179,-2.5803538
82.63276,-2.8061538
82.802516,-2.4200666
82.972446,-2.0887588
83.142549,-3.4985049
83.312828,-3.4022462
83.48328,-2.3333159
83.653906,-1.436812
83.824707,-1.1519504
83.995682,-1.5885348
84.166831,-3.0367614
84.338154,-1.2299634
84.509651,-0.65441554
84.681323,-1.1846275
84.853169,-0.1204807
85.025189,-0.27998517
85.197383,-1.0121605
85.369751,-0.58367325
85.542294,0.29959413
85.71501,0.60234754
85.887901,1.2657635
86.060966,3.1055282
86.234206,2.3804652
86.407619,1.3337117
86.581207,1.5025228
86.754969,-0.45427815
86.928905,5.8554658
87.103015,36.714107
87.277299,40.474588
87.451758,16.344751
87.626391,0.4736155
87.801198,7.8415739
87.976179,9.2250968
88.151334,25.847714
88.326664,37.411385
88.502168,29.13964
88.677845,27.628559
88.853698,36.023237
89.029724,40.111911
89.205924,41.941641
89.382299,41.959483
89.558848,41.624263
89.735571,39.71245
89.912468,37.471103
90.08954,33.637478
90.266785,33.411575
90.444205,34.816922
90.621799,26.865284
90.799567,18.929211
90.97751,14.138114
91.155626,11.997876
91.333917,32.186928
91.512382,41.787622
91.691021,26.815646
91.869834,6.3768815
92.048822,7.2791715
92.227984,8.4636926
92.407319,20.322602
92.586829,28.871585
92.766514,18.455741
92.946372,12.118206
93.126405,4.4550594
93.306612,14.391791
93.486993,41.40291
93.667548,42.123712
93.848277,42.067921
94.029181,36.513969
94.210259,29.054013
94.391511,24.244916
94.572937,30.925893
94.754537,30.194983
94.936312,13.220814
95.11826,5.9171122
95.300383,10.056425
95.48268,10.619146
95.665152,14.209196
95.847797,13.31285
96.030617,8.6359894
96.213611,5.7864583
96.396779,7.3368053
96.580121,27.451736
96.763637,39.582232
96.947328,31.367508
97.131193,7.8585441
97.315232,9.2200469
97.499445,12.620643
97.683832,11.770138
97.868394,13.209707
98.053129,15.386408
98.238039,18.339459
98.423123,19.817878
98.608382,20.880489
98.793814,23.213566
98.979421,21.797502
99.165202,17.5421
99.351157,18.09442
99.537286,18.787795
99.723589,17.739871
99.910067,19.201629
100.09672,21.071109
100.28354,23.277721
100.47055,24.190094
100.65772,23.98862
100.84507,27.034083
101.03259,29.804915
101.22029,24.497193
101.40816,19.236408
101.5962,18.508835
101.78442,18.220355
101.97282,24.661166
102.16139,27.407737
102.35013,20.993402
102.53904,19.731886
102.72813,21.662406
102.9174,25.930058
103.10684,33.170138
103.29645,34.527743
103.48624,31.038167
103.6762,28.395528
103.86633,27.705709
104.05664,26.537337
104.24713,24.255117
104.43779,17.706109
104.62862,11.204038
104.81963,8.8587073
105.01081,7.9093337
105.20216,13.383368
105.39369,12.049437
105.58539,2.0016584
105.77727,-2.7678103
105.96932,-1.8824988
106.16155,-0.90319153
106.35395,-0.50439819
106.54652,-4.0194521
106.73927,-7.3385495
106.93219,-6.9244353
107.12529,-3.4751488
107.31856,8.6014669
107.51201,5.721098
107.70563,-6.5635514
107.89942,-11.812972
108.09339,-8.7487333
108.28753,3.9389696
108.48185,22.571705
108.67634,7.5651589
108.871,-8.6336094
109.06584,-8.4873453
109.26085,-4.0431076
109.45604,6.2128293
109.6514,2.7667399
109.84694,-3.8951015
110.04264,-9.051126
110.23853,-3.9954514
110.43459,24.871922
110.63082,31.582368
110.82722,26.87314
111.02381,4.3599247
111.22056,0.011349843
111.41749,4.5254546
111.61459,11.98067
111.81187,4.8083692
112.00932,-1.5247816
112.20695,-5.9521156
112.40475,1.3930338
112.60272,27.632235
112.80087,30.977254
112.99919,20.902598
113.19769,4.5376816
113.39636,5.2707384
113.5952,6.6076513
113.79422,10.17195
113.99342,4.0891234
114.19278,-1.3427879
114.39233,-2.4375099
114.59204,1.4245653
114.79193,13.07481
114.992,16.513225
115.19223,4.24177
115.39265,-2.2572014
115.59323,25.98886
115.794,29.583875
115.99493,30.198432
116.19604,30.201159
116.39732,28.846958
116.59878,26.700534
116.80041,28.0913
117.00222,29.874157
117.2042,26.93538
117.40635,19.400459
117.60868,16.704687
117.81119,22.369635
118.01386,28.214909
118.21672,25.448353
118.41974,15.536634
118.62294,13.907201
118.82631,17.09339
119.02986,21.306964
119.23358,16.806746
119.43748,9.1143067
119.64155,5.8139583
119.8458,7.4704071
120.05022,12.75032
120.25481,11.583108
120.45958,3.7413208
120.66452,0.6524093
120.86963,3.3595106
121.07492,8.4743895
121.28039,5.3146931
121.48603,-1.7431082
121.69184,-4.5343084
121.89783,-2.4392996
122.10399,2.188977
122.31032,2.5583644
122.51683,-2.8997647
122.72351,-6.4606844
122.93037,-5.700214
123.1374,-0.1556085
123.34461,5.6790145
123.55199,-3.3022274
123.75954,-11.01306
123.96727,-9.7515213
124.17518,0.89023046
124.38325,7.8141566
124.5915,-4.6189586
124.79993,-12.479703
125.00853,-10.442587
125.2173,-4.0448658
125.42625,3.5605204
125.63537,-5.5715269
125.84467,-10.899831
126.05414,-9.6243926
126.26378,-5.2275639
126.4736,3.8279097
126.6836,3.4949695
126.89376,1.4912624
127.10411,1.6756121
127.31462,2.8637047
127.52531,4.3261285
127.73618,5.4354326
127.94721,4.5445581
128.15843,3.6770345
128.36981,9.1073714
128.58137,16.670863
128.79311,15.81849
129.00502,13.96986
129.2171,16.324973
129.42936,17.754417
129.64179,18.979761
129.8544,19.185318
130.06718,17.806383
130.28013,17.35276
130.49326,17.996997
130.70656,18.797919
130.92004,18.74376
131.13369,19.199226
131.34751,18.980004
131.56151,18.760603
131.77569,17.709652
131.99004,17.740874
132.20456,17.505252
132.41925,17.54396
132.63412,17.323667
132.84917,16.836528
133.06439,16.459014
133.27978,16.497009
133.49535,16.683844
133.71109,16.446971
133.927,15.817763
134.14309,14.443278
134.35936,6.8490067
134.5758,0.89377255
134.79241,4.5383598
135.00919,10.23767
135.22615,5.9289593
135.44329,-1.674048
135.6606,-1.4576261
135.87808,1.7076369
